zone,state,lga,sector,ea,hhid,plotid,s11dq1,s11dq2,s11dq3,s11dq3b,s11dq4,s11dq5,s11dq5b,s11dq6,s11dq7,s11dq7b,s11dq8,s11dq9a,s11dq9b,s11dq10,s11dq11,s11dq11b,s11dq12,s11dq13a,s11dq13b,s11dq14,s11dq15,s11dq15b,s11dq16,s11dq17,s11dq18,s11dq18b,s11dq19,s11dq20,s11dq21,s11dq22,s11dq23,s11dq24,s11dq25a,s11dq25b,s11dq26,s11dq27,s11dq27b,s11dq28,s11dq29,s11dq30,s11dq30b,s11dq31,s11dq32,s11dq33,s11dq34,s11dq35,tracked_obs
1,7,722,2,892,70047,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,722,2,892,70048,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,722,2,892,70048,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,722,2,892,70049,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,722,2,892,70049,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,722,2,892,70049,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,722,2,892,70049,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,722,2,892,70050,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,65,600,6,,7500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,722,2,892,70050,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,4,SSP,50,600,6,,5500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70051,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70052,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70052,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70052,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70053,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70053,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70054,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70054,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70054,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70054,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70055,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70055,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70055,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70056,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70056,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70056,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70057,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,2,,50,800,6,,7500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70057,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,800,6,,6000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70058,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70058,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70059,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70059,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70060,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,2,,50,200,6,,6000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70060,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,2,,50,200,6,,6000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,710,2,2726,70060,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70061,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70061,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70062,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70062,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70063,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70064,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70064,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70066,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70066,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70067,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70068,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70069,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70069,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70069,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,711,2,2532,70070,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70071,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70071,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70072,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70072,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70073,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,50,400,5,,7000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70073,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,50,400,5,,6000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70074,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,100,400,5,,14000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70074,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,100,400,5,,11000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70075,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70075,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70076,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70076,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70077,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70077,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70078,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,200,1200,6,,5500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70078,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70079,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70079,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70079,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70080,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70080,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,709,2,1226,70080,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70083,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70083,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70083,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70083,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70084,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70084,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70088,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70088,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70089,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70089,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70090,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70090,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,719,1,1612,70090,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,100,1,,4500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70091,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70091,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70092,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70092,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70093,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70093,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70094,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70094,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70095,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70095,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70095,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70096,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70096,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70097,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70097,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70098,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70098,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70099,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70099,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,717,2,1248,70100,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,701,2,606,70101,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,701,2,606,70101,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,701,2,606,70101,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,7,701,2,606,70102,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
