zone,state,lga,sector,ea,hhid,plotid,s11c1q1a1,s11c1q1a2,s11c1q1a3,s11c1q1a4,s11c1q1b1,s11c1q1b2,s11c1q1b3,s11c1q1b4,s11c1q1c1,s11c1q1c2,s11c1q1c3,s11c1q1c4,s11c1q1d1,s11c1q1d2,s11c1q1d3,s11c1q1d4,s11c1q2,s11c1q3,s11c1q4,s11c1q5,s11c1q6,s11c1q7,s11c1q8,s11c1q9,s11c1q10,tracked_obs
2,5,506,2,830,50002,2,1,28,6,6,2,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,1
2,5,506,2,830,50004,1,1,24,4,5,3,24,7,5,4,24,7,5,5,24,2,5,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,506,2,830,50005,1,1,24,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,506,2,830,50006,1,3,15,3,3,4,15,2,3,5,10,2,2,6,12,2,2,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,506,2,830,50006,2,3,5,2,2,4,3,3,3,5,4,2,2,6,5,2,2,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,506,2,830,50007,1,1,28,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,500,0,NA,NA,0,NA,NA,0
2,5,506,2,830,50007,2,1,28,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,506,2,830,50008,1,1,12,6,6,3,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,5,2,300,0
2,5,506,2,830,50008,2,3,12,6,6,4,12,5,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,5,2,300,0
2,5,506,2,830,50009,1,1,28,6,5,2,28,6,5,10,28,6,5,13,28,7,3,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,506,2,830,50009,2,1,28,7,7,2,28,7,3,10,28,7,3,13,28,7,3,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,506,2,830,50010,1,1,28,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,1,2194,50016,1,1,10,7,6,3,21,5,8,7,28,4,6,8,21,5,8,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,1,2194,50016,2,1,4,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,1,2194,50016,3,1,8,7,6,3,21,5,8,7,28,4,6,8,21,5,6,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,515,2,18,50021,1,1,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,400,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50021,2,2,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,400,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50021,3,3,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,400,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50021,4,9,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,400,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50022,1,1,36,7,6,6,36,7,3,NA,NA,NA,NA,NA,NA,NA,NA,4,30,300,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50022,2,1,36,7,6,6,36,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50022,3,1,36,7,6,6,36,7,3,NA,NA,NA,NA,NA,NA,NA,NA,3,20,250,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50023,1,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,350,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50023,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,350,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,350,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50024,1,1,36,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,300,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50024,2,1,30,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,300,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50024,3,1,24,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,300,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50025,1,1,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,400,NA,NA,NA,5,2,200,0
2,5,515,2,18,50025,2,3,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,400,NA,NA,NA,5,2,200,0
2,5,515,2,18,50025,3,4,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,400,NA,NA,NA,5,2,200,0
2,5,515,2,18,50025,4,5,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,400,NA,NA,NA,5,2,200,0
2,5,515,2,18,50026,1,1,36,7,6,4,36,7,4,5,36,7,4,NA,NA,NA,NA,4,40,250,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50026,2,1,36,7,6,4,36,7,4,5,36,7,4,NA,NA,NA,NA,3,30,300,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50027,1,1,32,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,400,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50027,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,400,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50028,1,1,12,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,500,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50028,2,3,12,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,500,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50029,1,1,12,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,200,0
2,5,515,2,18,50030,1,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50030,2,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,40,250,NA,NA,NA,NA,NA,NA,0
2,5,515,2,18,50030,3,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,60,250,NA,NA,NA,NA,NA,NA,0
2,5,502,2,3878,50031,1,1,12,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,500,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50031,2,1,12,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,500,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50032,1,1,48,7,7,3,48,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50032,2,1,48,2,1,3,48,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50032,3,1,48,3,1,3,48,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50032,4,1,48,3,2,3,48,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50033,1,1,28,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50033,2,1,28,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50033,3,1,28,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50034,1,3,12,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,600,2,2,500,0,NA,NA,0
2,5,502,2,3878,50034,2,3,11,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,600,1,2,500,0,NA,NA,0
2,5,502,2,3878,50034,3,3,12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,600,2,2,500,0,NA,NA,0
2,5,502,2,3878,50034,4,3,11,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50035,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,500,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50035,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,500,0,NA,NA,10,4,300,0
2,5,502,2,3878,50035,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,500,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50035,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,502,2,3878,50036,1,3,16,2,4,4,16,2,4,5,16,1,4,6,8,2,2,1,3,700,2,3,500,0,NA,NA,0
2,5,502,2,3878,50036,2,3,16,2,4,4,16,2,4,5,16,2,4,6,8,1,2,2,2,700,2,2,400,0,NA,NA,0
2,5,502,2,3878,50036,3,3,16,2,4,4,16,1,4,5,16,2,4,6,8,1,2,1,2,600,1,2,400,0,NA,NA,0
2,5,502,2,3878,50036,4,3,16,1,4,4,16,2,4,5,16,2,4,6,8,2,2,1,2,600,1,2,400,0,NA,NA,0
2,5,502,2,3878,50036,5,3,16,1,4,4,16,2,4,5,16,2,4,6,8,2,2,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50037,1,1,28,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,500,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50037,2,1,28,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,500,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50037,3,1,28,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,500,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50038,1,1,48,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50038,2,1,48,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,500,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50038,3,1,48,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,500,0,NA,NA,0,NA,NA,0
2,5,502,2,3878,50039,1,1,20,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,502,2,3878,50039,2,1,20,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,502,2,3878,50040,1,3,12,3,4,4,2,3,4,5,1,2,2,9,1,2,2,2,4,800,3,3,600,0,NA,NA,0
2,5,502,2,3878,50040,2,3,8,2,4,4,2,2,2,5,2,3,3,9,2,2,2,2,2,800,1,2,600,0,NA,NA,0
2,5,502,2,3878,50040,3,3,6,3,3,4,3,3,2,5,2,2,1,9,2,1,2,2,2,800,2,1,600,0,NA,NA,0
2,5,504,2,708,50042,1,1,15,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,300,NA,NA,NA,8,2,200,0
2,5,504,2,708,50042,2,3,12,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,300,NA,NA,NA,8,2,200,0
2,5,504,2,708,50042,3,3,12,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,300,NA,NA,NA,8,2,200,0
2,5,504,2,708,50042,4,8,12,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,300,NA,NA,NA,8,2,200,0
2,5,504,2,708,50043,1,1,36,7,3,3,36,7,6,6,36,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50044,1,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,300,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50044,2,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,300,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50044,3,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,300,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50045,1,1,36,7,6,3,36,7,6,4,36,7,6,NA,NA,NA,NA,4,60,300,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50046,1,1,12,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,300,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50047,1,1,36,7,6,5,36,7,4,6,36,7,4,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,504,2,708,50047,2,1,36,7,6,5,36,7,5,6,36,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50048,1,1,12,6,5,3,12,6,5,NA,NA,NA,NA,NA,NA,NA,NA,5,3,300,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50048,2,1,2,3,4,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,5,3,300,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50049,1,1,36,7,6,3,36,7,6,4,36,7,6,NA,NA,NA,NA,3,40,300,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50050,1,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,50000002,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50050,2,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,70000003,NA,NA,NA,NA,NA,NA,0
2,5,504,2,708,50050,3,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,20000002,NA,NA,NA,NA,NA,NA,0
2,5,513,2,348,50051,1,3,3,3,3,4,3,2,3,7,2,3,2,8,3,2,2,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50051,2,3,3,2,2,4,2,3,2,7,2,2,2,8,3,3,2,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50051,3,3,2,3,3,4,1,2,2,7,2,1,2,8,2,2,2,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50051,4,3,2,3,3,4,1,2,2,7,2,1,2,8,2,2,2,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50051,5,3,2,3,3,4,1,2,2,7,2,1,2,8,2,2,2,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50052,1,1,28,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50052,2,1,28,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50053,1,1,24,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50053,2,1,24,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,700,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50054,1,1,28,5,7,3,28,7,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50054,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,513,2,348,50054,3,1,28,5,7,3,28,7,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50054,4,1,28,5,7,3,28,7,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50055,1,1,28,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50055,2,1,28,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50056,1,3,3,2,3,8,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50056,2,3,3,3,3,8,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50056,3,3,3,2,3,8,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50057,1,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,500,1,2,300,0,NA,NA,0
2,5,513,2,348,50057,2,1,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,500,1,2,300,0,NA,NA,0
2,5,513,2,348,50058,1,1,28,5,7,3,28,5,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50058,2,1,28,5,7,3,28,5,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50059,1,1,24,7,8,3,28,7,8,4,28,7,8,15,28,7,8,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50059,2,1,28,7,8,3,28,7,8,4,28,7,8,15,28,7,8,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50059,3,1,20,7,7,3,10,7,7,4,10,7,7,15,10,7,7,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50060,1,1,28,6,NA,3,28,6,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,513,2,348,50060,2,1,28,6,NA,3,28,6,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,514,2,710,50061,1,1,36,7,6,3,36,7,5,NA,NA,NA,NA,NA,NA,NA,NA,2,1,400,NA,NA,NA,NA,NA,NA,0
2,5,514,2,710,50062,1,1,36,7,6,3,36,7,6,4,36,7,6,5,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,514,2,710,50063,1,1,12,6,5,3,12,5,5,4,12,6,5,12,2,6,6,2,2,400,0,NA,NA,6,2,300,0
2,5,514,2,710,50063,2,1,12,6,5,3,12,5,5,4,12,6,5,12,2,6,6,4,2,400,0,NA,NA,6,2,300,0
2,5,514,2,710,50064,1,1,36,7,6,3,36,7,6,4,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,514,2,710,50065,1,1,36,7,6,4,36,7,6,5,36,7,6,6,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,514,2,710,50065,2,1,36,7,6,4,36,7,6,5,36,7,6,6,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,514,2,710,50066,1,1,36,7,6,3,36,7,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,400,NA,NA,NA,NA,NA,NA,0
2,5,514,2,710,50067,1,1,12,6,5,3,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,4,2,500,NA,NA,NA,6,2,300,0
2,5,514,2,710,50067,2,1,12,4,4,3,12,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,514,2,710,50068,1,1,36,7,6,3,36,7,6,4,36,7,6,9,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,514,2,710,50069,1,1,12,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,400,NA,NA,NA,NA,NA,NA,0
2,5,514,2,710,50070,1,1,36,7,6,3,36,7,6,4,36,7,6,5,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,514,2,710,50070,2,1,36,7,6,6,36,7,4,7,36,7,4,10,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,5,501,2,60,50071,1,1,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6000,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50072,1,1,10,4,4,3,28,4,7,NA,NA,NA,NA,NA,NA,NA,NA,4,5,10000,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50072,2,1,10,4,6,3,10,4,7,NA,NA,NA,NA,NA,NA,NA,NA,4,5,8000,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50072,3,1,10,4,6,3,10,4,7,NA,NA,NA,NA,NA,NA,NA,NA,3,2,6000,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50072,4,1,10,4,6,3,10,4,7,NA,NA,NA,NA,NA,NA,NA,NA,3,2,6000,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50072,5,1,10,4,6,3,10,4,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50073,1,3,3,3,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,600,2,2,400,0,NA,NA,0
2,5,501,2,60,50073,2,3,2,2,3,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,600,2,2,400,0,NA,NA,0
2,5,501,2,60,50073,3,3,2,2,3,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,600,2,2,400,0,NA,NA,0
2,5,501,2,60,50074,1,1,28,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,750,0,NA,NA,5,2,400,0
2,5,501,2,60,50076,1,1,32,6,7,12,32,6,7,13,32,6,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50076,2,1,32,6,7,12,32,6,7,13,32,6,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50076,3,1,32,6,7,12,32,6,7,13,32,6,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50076,4,1,32,6,7,12,32,6,7,13,32,6,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50077,1,1,28,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2000,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50077,2,1,28,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2000,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50077,3,1,28,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2000,0,NA,NA,0,NA,NA,0
2,5,501,2,60,50079,1,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,500,1,3,300,0,NA,NA,0
2,5,501,2,60,50079,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,500,1,3,300,0,NA,NA,0
2,5,501,2,60,50079,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,500,1,3,300,0,NA,NA,0
2,5,501,2,60,50080,1,3,2,2,3,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,5,3,700,2,3,400,0,NA,NA,0
2,5,501,2,60,50080,2,3,2,2,2,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,700,2,2,400,0,NA,NA,0
2,5,501,2,60,50080,3,3,2,2,3,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,700,3,2,400,0,NA,NA,0
2,5,501,2,60,50080,4,3,3,3,2,5,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,6,4,700,4,4,400,0,NA,NA,0
2,5,501,2,60,50080,5,3,1,2,2,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,700,1,1,400,0,NA,NA,0
2,5,516,2,942,50081,1,1,12,7,6,3,12,6,7,NA,NA,NA,NA,NA,NA,NA,NA,4,3,300,NA,NA,NA,NA,NA,NA,0
2,5,516,2,942,50081,2,1,12,7,6,3,12,6,7,NA,NA,NA,NA,NA,NA,NA,NA,4,3,300,NA,NA,NA,NA,NA,NA,0
2,5,516,2,942,50082,1,1,36,7,6,3,36,7,6,4,36,7,4,7,36,7,6,3,50,250,NA,NA,NA,NA,NA,NA,0
2,5,516,2,942,50082,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,30,300,NA,NA,NA,NA,NA,NA,0
2,5,516,2,942,50085,1,1,12,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,300,NA,NA,NA,NA,NA,NA,0
2,5,516,2,942,50085,2,1,12,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,300,NA,NA,NA,NA,NA,NA,0
2,5,516,2,942,50086,1,1,36,7,6,4,36,7,4,NA,NA,NA,NA,NA,NA,NA,NA,3,60,300,NA,NA,NA,NA,NA,NA,0
2,5,516,2,942,50087,1,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,40,250,NA,NA,NA,NA,NA,NA,0
2,5,516,2,942,50087,2,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50,250,NA,NA,NA,NA,NA,NA,0
2,5,516,2,942,50088,1,1,12,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,300,NA,NA,NA,NA,NA,NA,0
2,5,516,2,942,50089,1,1,36,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,40,250,NA,NA,NA,NA,NA,NA,0
