"zone","state","lga","sector","ea","hhid","plotid","s11dq1","s11dq1a","s11dq2","s11dq3","s11dq3_os","s11dq4a","s11dq4b","s11dq5","s11dq5_os","s11dq5a","s11dq5b","s11dq5c1","s11dq5c2","s11dq5d","s11dq5e","sect11dq6","sect11dq7","sect11dq8a","sect11dq8b","sect11dq9a","sect11dq9b","s11dq10","s11dq11","s11dq12","s11dq13a","s11dq13b","s11dq14","s11dq15","s11dq15_os","s11dq16a","s11dq16b","s11dq17","s11dq18","s11dq18_os","s11dq19","s11dq20","s11dq21","s11dq22","s11dq23","s11dq24","s11dq25a","s11dq25b","s11dq26","s11dq27","s11dq28a","s11dq28b","s11dq29","s11dq30","s11dq30_os","s11dq31","s11dq32","s11dq33","s11dq34","s11dq35","s11dq36","s11dq37a","s11dq37b","s11dq38a","s11dq38b","s11dq39","s11dq40","s11dq41"
4,1,108,2,904,10106,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",2,,1,1,100,5,,5000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
4,1,108,2,904,10107,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,108,2,904,10108,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,108,2,904,10108,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,108,2,904,10109,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,0,,,,
4,1,108,2,904,10110,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20001,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20001,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20001,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20001,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20002,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20002,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,2,,"N03",1,,10,1,0,1,,1200,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,209,2,1040,20002,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20002,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3401,2,0,20003,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3401,2,0,20003,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,0,20004,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,0,20004,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20005,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20005,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20005,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20005,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20006,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,4,3,"N01",2,,100,1,5600,5,,200,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,209,2,1040,20006,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,4,3,"N01",1,,100,1,4800,5,,200,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,209,2,1040,20006,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,4,3,"N01",1,,100,1,4800,5,,200,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,209,2,1040,20006,4,1,1,2,,,,,,,2,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
2,2,209,2,1040,20007,1,1,1,1,1,,50,1,1,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,50,1,100,5,,4500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,209,2,1040,20007,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20007,3,1,1,1,2,,100,1,1,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,100,1,200,5,,10000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,209,2,1040,20007,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20007,5,1,1,1,1,,50,1,1,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,50,1,100,5,,4500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,209,2,1040,20007,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20008,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20008,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20008,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20009,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20009,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20010,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20010,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20010,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,1040,20010,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3416,2,0,20011,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3416,2,0,20011,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3416,2,0,20011,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3416,2,0,20011,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3416,2,0,20011,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3416,2,0,20011,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20012,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,3,"N01",1,,200,1,600,6,,10000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,221,2,18,20012,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,3,"N01",1,,400,1,1200,6,,20000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,221,2,18,20012,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,3,"N01",1,,200,1,600,6,,10000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,221,2,18,20012,4,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,3,"N01",2,,200,1,600,6,,11000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,221,2,18,20013,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,2,20,2,4000,"N03",0
2,2,221,2,18,20013,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
2,2,221,2,18,20013,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
2,2,221,2,18,20014,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20014,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20014,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20015,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20015,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20015,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20016,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20016,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20016,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20017,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20017,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20017,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20018,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20018,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",2,,100,1,500,6,,9600,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,221,2,18,20018,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20019,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N04",2,,50,1,150,6,,4500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,221,2,18,20019,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20019,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20020,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,0,,,,
2,2,221,2,18,20020,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,0,,,,
2,2,221,2,18,20020,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,0,,,,
2,2,221,2,18,20020,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,0,,,,
2,2,221,2,18,20020,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,0,,,,
2,2,201,2,60,20021,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20021,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20021,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20022,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",2,,200,1,11400,5,,300,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,201,2,60,20023,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,700,1,0,,,,
2,2,201,2,60,20023,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20023,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20023,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,500,1,0,,,,
2,2,201,2,60,20024,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",2,,100,1,100,5,,10000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,201,2,60,20024,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20025,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,100,1,200,5,,7000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,201,2,60,20025,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20025,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20025,4,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,11,,"N02",1,,50,1,100,5,,3500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,201,2,60,20026,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20026,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20026,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20027,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20027,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20027,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20028,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",2,,100,1,200,6,,8200,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,201,2,60,20028,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",1,,50,1,100,6,,5600,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,201,2,60,20028,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",1,,50,1,100,6,,5600,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,201,2,60,20028,4,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",1,,100,1,200,6,,8200,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,201,2,60,20029,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20029,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20030,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20030,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20030,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20031,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20031,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20031,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20031,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20032,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20032,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20032,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20032,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20033,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20033,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20033,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20034,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N04",2,,50,1,100,5,,5000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,216,2,200,20034,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N04",2,,50,1,100,5,,5000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,216,2,200,20035,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20035,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20036,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20036,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20037,1,1,1,1,1,,50,1,4,,2,,,,,,1,2,50,1,"N01",,150,5,1,2,,"N02",1,,150,1,13500,5,,450,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,216,2,200,20038,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20038,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20040,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N03",1,,400,1,600,6,,18000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,216,2,200,20040,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20041,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20041,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20041,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20042,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20042,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20042,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20043,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20043,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20043,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20044,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20044,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20044,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20044,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20044,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20044,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20045,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20045,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20045,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20046,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20046,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20046,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20046,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20046,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20046,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20047,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",2,,100,3,150,3,,9000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,203,2,1224,20047,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",2,,100,3,150,3,,9000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,203,2,1224,20047,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",2,,50,3,100,3,,4500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
2,2,203,2,1224,20047,4,1,1,2,,,,,,,2,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
2,2,203,2,1224,20048,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20048,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20048,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20049,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20049,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20049,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20049,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,203,2,1224,20050,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
