"zone","state","lga","sector","ea","hhid","plotid","s11c1q1a1","s11c1q1a2","s11c1q1a3","s11c1q1a4","s11c1q1b1","s11c1q1b2","s11c1q1b3","s11c1q1b4","s11c1q1c1","s11c1q1c2","s11c1q1c3","s11c1q1c4","s11c1q1d1","s11c1q1d2","s11c1q1d3","s11c1q1d4","s11c1q2","s11c1q3","s11c1q4","s11c1q5","s11c1q6","s11c1q7","s11c1q8","s11c1q9","s11c1q10","s11c1q11","s11c1q12","s11c1q12_os"
4,1,108,2,904,10102,3,1,23,3,12,,,,,,,,,,,,,3,1,4500,5,1,5000,0,,,2,3,
4,1,108,2,904,10103,1,1,22,4,4,2,22,4,4,,,,,,,,,4,1,7000,5,1,6000,0,,,2,3,
4,1,108,2,904,10103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,108,2,904,10104,1,1,12,3,8,,,,,,,,,,,,,2,1,3000,1,3,800,0,,,2,1,
4,1,108,2,904,10104,2,1,12,3,8,,,,,,,,,,,,,2,1,3000,1,2,800,0,,,2,1,
4,1,108,2,904,10105,1,1,16,5,9,2,13,4,7,3,14,5,7,,,,,3,1,4500,2,3,3000,0,,,2,2,
4,1,108,2,904,10106,1,1,18,5,10,2,20,6,9,3,18,5,8,5,14,4,5,4,1,6000,3,1,4000,0,,,2,2,
4,1,108,2,904,10106,2,1,14,5,8,2,18,5,8,3,14,5,6,5,14,4,5,3,1,5000,3,1,4000,0,,,2,2,
4,1,108,2,904,10107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,108,2,904,10108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,108,2,904,10108,2,2,8,3,5,,,,,,,,,,,,,2,4,2000,0,,,0,,,2,1,
4,1,108,2,904,10109,1,1,3,2,5,2,6,2,5,,,,,,,,,2,4,4000,2,2,1600,0,,,2,1,
4,1,108,2,904,10110,1,1,12,5,5,2,8,2,5,4,2,2,4,,,,,0,,,0,,,0,,,2,1,
2,2,209,2,1040,20001,1,4,3,4,6,5,3,3,4,6,3,3,4,9,3,4,6,5,1,1000,0,,,0,,,2,3,
2,2,209,2,1040,20001,2,4,2,2,5,5,3,3,4,6,3,3,4,9,2,2,5,6,2,2500,0,,,0,,,2,3,
2,2,209,2,1040,20001,3,4,3,2,6,5,3,3,4,6,3,3,4,9,3,2,0,4,3,1500,0,,,0,,,2,3,
2,2,209,2,1040,20001,4,4,1,4,7,5,3,3,4,6,3,3,4,9,1,4,7,7,4,1500,0,,,0,,,2,3,
2,2,209,2,1040,20002,1,2,14,6,8,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20002,2,2,14,6,8,,,,,,,,,,,,,1,1,1500,0,,,0,,,2,3,
2,2,209,2,1040,20002,3,2,14,6,8,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20002,4,2,14,6,6,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,34,3401,2,0,20003,1,6,14,5,8,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,34,3401,2,0,20003,2,6,14,5,8,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,0,20004,1,1,2,6,10,2,3,4,6,3,3,6,10,5,1,2,4,0,,,0,,,0,,,1,,
2,2,209,2,0,20004,2,1,3,3,8,2,2,4,4,3,3,6,7,5,1,2,4,0,,,0,,,0,,,1,,
2,2,209,2,1040,20005,1,4,8,5,4,,,,,,,,,,,,,1,1,2000,0,,,0,,,2,3,
2,2,209,2,1040,20005,2,2,12,4,8,3,5,5,3,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20005,3,5,12,6,6,6,4,5,3,,,,,,,,,0,,,0,,,0,,,2,1,
2,2,209,2,1040,20005,4,2,12,2,8,3,5,2,4,,,,,,,,,0,,,0,,,0,,,2,1,
2,2,209,2,1040,20006,1,3,12,6,6,4,12,6,6,,,,,,,,,2,3,2000,0,,,0,,,2,3,
2,2,209,2,1040,20006,2,3,12,6,6,4,12,6,6,,,,,,,,,2,3,2000,0,,,0,,,2,3,
2,2,209,2,1040,20006,3,3,12,6,6,4,12,6,6,,,,,,,,,2,3,2000,0,,,0,,,2,3,
2,2,209,2,1040,20006,4,3,12,6,6,4,12,6,6,,,,,,,,,3,5,3000,0,,,0,,,2,3,
2,2,209,2,1040,20007,1,1,6,6,8,2,5,3,7,3,6,5,6,4,4,6,8,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20007,2,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20007,3,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20007,4,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20007,5,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20007,6,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20008,1,1,6,7,8,2,10,6,8,3,5,5,7,5,13,7,8,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20008,2,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20008,3,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20009,1,1,12,6,6,6,12,6,6,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20009,2,1,12,6,6,6,12,6,6,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20010,1,3,12,5,6,4,12,5,4,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20010,2,3,12,5,7,4,12,5,4,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20010,3,6,12,6,8,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,209,2,1040,20010,4,6,12,6,8,4,12,3,2,,,,,,,,,0,,,0,,,0,,,2,3,
2,34,3416,2,0,20011,1,1,2,6,6,2,2,6,6,3,2,6,6,4,2,6,6,0,,,0,,,0,,,2,2,
2,34,3416,2,0,20011,2,1,2,6,6,2,2,6,6,3,2,6,6,4,2,6,6,0,,,0,,,0,,,2,2,
2,34,3416,2,0,20011,3,1,1,6,6,2,1,6,6,3,1,6,6,4,1,6,6,0,,,0,,,0,,,2,2,
2,34,3416,2,0,20011,4,1,1,6,6,2,1,6,6,3,1,6,6,4,1,6,6,0,,,0,,,0,,,2,2,
2,34,3416,2,0,20011,5,1,2,6,6,2,2,6,6,3,2,6,6,4,2,6,6,3,6,2500,0,,,0,,,2,2,
2,34,3416,2,0,20011,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,20012,1,1,2,2,3,3,1,2,7,,,,,,,,,3,3,1000,0,,,1,2,500,2,3,
2,2,221,2,18,20012,2,1,1,1,4,3,1,2,2,,,,,,,,,2,4,1500,0,,,0,,,2,3,
2,2,221,2,18,20012,3,1,2,2,2,3,2,1,7,,,,,,,,,1,2,800,0,,,0,,,2,3,
2,2,221,2,18,20012,4,1,1,1,3,3,1,2,2,,,,,,,,,2,1,1000,0,,,0,,,2,3,
2,2,221,2,18,20013,1,1,6,6,6,,,,,,,,,,,,,4,12,2000,0,,,4,3,400,2,2,
2,2,221,2,18,20013,2,1,3,4,5,,,,,,,,,,,,,3,7,1000,0,,,3,2,300,2,2,
2,2,221,2,18,20013,3,1,5,6,8,,,,,,,,,,,,,4,5,600,0,,,4,3,400,2,2,
2,2,221,2,18,20014,1,1,16,2,6,4,12,5,4,5,12,5,4,7,12,5,4,0,,,0,,,0,,,2,3,
2,2,221,2,18,20014,2,1,12,2,5,4,12,5,4,5,12,5,4,7,12,5,4,0,,,0,,,0,,,2,3,
2,2,221,2,18,20014,3,1,16,3,6,4,12,5,4,5,12,5,4,7,12,5,4,0,,,0,,,0,,,2,3,
2,2,221,2,18,20015,1,1,12,4,6,5,8,4,5,6,8,4,5,4,6,3,4,2,2,3000,0,,,0,,,2,3,
2,2,221,2,18,20015,2,1,8,3,5,5,8,3,5,6,8,3,5,,,,,0,,,0,,,0,,,2,3,
2,2,221,2,18,20015,3,4,8,3,6,6,2,3,6,,,,,,,,,3,2,4500,0,,,0,,,2,3,
2,2,221,2,18,20016,1,1,3,3,12,3,5,4,13,,,,,,,,,6,7,1200,0,,,3,4,700,2,2,
2,2,221,2,18,20016,2,1,2,3,5,3,4,2,7,,,,,,,,,3,3,800,0,,,1,3,600,2,2,
2,2,221,2,18,20016,3,1,3,3,4,3,5,2,8,,,,,,,,,2,3,500,0,,,1,2,500,2,2,
2,2,221,2,18,20017,1,2,3,6,8,6,3,6,8,9,3,6,9,7,3,6,8,0,,,0,,,0,,,2,3,
2,2,221,2,18,20017,2,2,3,6,8,6,3,6,8,9,3,6,9,7,3,6,8,0,,,0,,,0,,,2,3,
2,2,221,2,18,20017,3,2,2,6,8,6,2,6,8,9,3,6,9,7,2,6,8,0,,,0,,,0,,,2,3,
2,2,221,2,18,20018,1,1,12,6,4,5,5,3,3,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,221,2,18,20018,2,1,4,5,5,5,6,2,5,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,221,2,18,20018,3,1,6,4,4,5,7,5,5,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,221,2,18,20019,1,1,12,2,4,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,221,2,18,20019,2,1,12,3,6,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,221,2,18,20019,3,1,8,3,6,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,221,2,18,20020,1,3,2,6,8,4,2,6,8,5,2,6,8,6,2,6,8,5,7,3000,0,,,0,,,2,3,
2,2,221,2,18,20020,2,3,2,6,8,4,2,6,8,5,2,6,8,6,2,6,8,3,3,4000,0,,,0,,,2,3,
2,2,221,2,18,20020,3,3,1,2,8,4,1,2,8,5,1,2,8,6,1,2,8,2,1,2000,0,,,0,,,2,3,
2,2,221,2,18,20020,4,3,1,2,6,4,1,2,6,5,1,2,6,6,1,2,6,0,,,0,,,0,,,2,3,
2,2,221,2,18,20020,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20021,1,2,6,5,4,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20021,2,3,6,3,3,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20021,3,4,2,4,2,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20022,1,1,4,6,6,2,4,6,6,3,4,6,6,,,,,0,,,5,4,2500,0,,,2,3,
2,2,201,2,60,20023,1,1,3,5,10,2,4,6,8,10,4,4,10,4,3,4,9,2,1,3000,0,,,0,,,2,3,
2,2,201,2,60,20023,2,,,,,,,,,,,,,,,,,3,2,4000,4,2,2000,0,,,2,3,
2,2,201,2,60,20023,3,,,,,,,,,,,,,,,,,4,2,5000,0,,,1,2,500,2,3,
2,2,201,2,60,20023,4,,,,,,,,,,,,,,,,,2,1,3000,0,,,0,,,2,3,
2,2,201,2,60,20024,1,1,4,2,8,4,4,3,6,2,4,3,5,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20024,2,1,12,4,7,4,12,3,5,2,12,3,5,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20025,1,1,12,5,5,6,12,6,5,7,12,6,5,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20025,2,4,6,3,4,10,6,3,2,12,6,3,2,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20025,3,4,8,2,7,10,6,2,2,13,6,2,2,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20025,4,11,13,4,8,14,8,4,4,,,,,,,,,2,4,3000,1,3,3000,0,,,2,3,
2,2,201,2,60,20026,1,1,4,6,10,2,2,4,4,6,3,5,10,,,,,4,2,4000,0,,,0,,,1,,
2,2,201,2,60,20026,2,,,,,,,,,,,,,,,,,3,2,3000,0,,,0,,,1,,
2,2,201,2,60,20026,3,,,,,,,,,,,,,,,,,4,2,4000,0,,,0,,,1,,
2,2,201,2,60,20027,1,3,6,6,8,5,4,4,6,6,5,5,4,,,,,2,2,1000,0,,,0,,,2,3,
2,2,201,2,60,20027,2,3,6,6,8,5,3,3,4,6,2,6,6,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20027,3,3,6,6,8,5,1,1,2,6,2,6,6,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20028,1,1,6,6,8,2,6,6,8,7,6,6,8,3,6,6,8,0,,,0,,,0,,,2,3,
2,2,201,2,60,20028,2,1,6,6,8,2,6,6,8,7,6,6,8,3,6,6,8,0,,,0,,,0,,,2,3,
2,2,201,2,60,20028,3,1,4,6,8,2,4,6,8,7,4,6,8,3,4,6,8,0,,,0,,,0,,,2,3,
2,2,201,2,60,20028,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,201,2,60,20029,1,1,5,6,7,5,5,6,7,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20029,2,1,2,6,7,5,2,6,7,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20030,1,1,12,4,4,2,12,2,6,4,12,4,4,5,12,4,4,0,,,0,,,0,,,2,3,
2,2,201,2,60,20030,2,1,12,2,3,4,12,5,4,5,12,3,3,,,,,0,,,0,,,0,,,2,3,
2,2,201,2,60,20030,3,2,12,6,7,6,12,4,5,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,216,2,200,20031,1,1,10,2,4,7,10,4,2,3,10,2,4,4,8,3,3,6,4,2000,5,4,2000,0,,,2,3,
2,2,216,2,200,20031,2,1,9,2,2,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,216,2,200,20031,3,1,9,2,2,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,216,2,200,20031,4,1,3,2,2,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,216,2,200,20032,1,1,6,2,4,4,10,4,4,5,8,3,3,2,4,1,1,10,2,10000,10,1,2000,5,1,2000,1,,
2,2,216,2,200,20032,2,1,8,2,4,7,12,4,4,,,,,,,,,10,1,5000,10,1,5000,5,1,5000,1,,
2,2,216,2,200,20032,3,1,8,1,2,,,,,,,,,,,,,5,1,3000,5,1,3000,5,1,2000,1,,
2,2,216,2,200,20032,4,2,16,4,4,3,10,3,3,,,,,,,,,5,1,3000,5,1,3000,4,1,2000,1,,
2,2,216,2,200,20033,1,1,9,3,2,3,9,4,4,4,9,4,4,5,9,4,4,0,,,0,,,0,,,2,3,
2,2,216,2,200,20033,2,3,6,4,4,4,6,4,4,1,6,3,3,6,6,4,4,0,,,0,,,0,,,2,4,"ANIMAL PLOUGH"
2,2,216,2,200,20033,3,4,3,4,4,1,3,3,3,3,3,4,4,5,3,4,4,0,,,0,,,0,,,2,1,
2,2,216,2,200,20034,1,1,4,6,8,2,4,6,8,4,4,6,8,5,4,6,8,0,,,0,,,0,,,2,3,
2,2,216,2,200,20034,2,1,4,6,8,2,4,6,8,4,4,6,8,5,4,6,8,0,,,0,,,0,,,2,3,
2,2,216,2,200,20035,1,1,12,5,3,3,12,6,8,4,12,6,8,5,12,6,8,0,,,0,,,0,,,2,3,
2,2,216,2,200,20035,2,1,12,5,3,3,12,6,8,4,12,6,8,5,12,6,8,0,,,0,,,0,,,2,3,
2,2,216,2,200,20036,1,1,4,6,8,2,4,6,8,,,,,,,,,2,1,3000,0,,,0,,,2,3,
2,2,216,2,200,20036,2,2,4,6,8,1,4,6,8,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,216,2,200,20037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,216,2,200,20038,1,1,4,6,10,4,3,4,7,5,3,6,10,6,4,6,11,0,,,0,,,0,,,2,1,
2,2,216,2,200,20038,2,1,3,6,6,4,2,3,6,5,4,6,7,6,4,7,9,0,,,0,,,0,,,2,1,
2,2,216,2,200,20040,1,1,12,4,5,2,12,4,4,3,12,4,5,4,12,4,5,0,,,0,,,0,,,1,,
2,2,216,2,200,20040,2,1,6,2,5,2,6,2,3,3,6,2,5,4,6,2,5,0,,,0,,,0,,,2,4,"ANIMAL PLOUGH"
2,2,203,2,1224,20041,1,1,16,6,4,2,16,6,3,3,16,6,3,,,,,10,2,10000,0,,,0,,,2,3,
2,2,203,2,1224,20041,2,1,16,6,4,2,16,6,3,3,16,6,3,,,,,0,,,15,1,5000,0,,,2,3,
2,2,203,2,1224,20041,3,1,16,6,4,2,16,6,3,3,16,6,3,,,,,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20042,1,1,12,6,8,5,12,6,6,6,12,6,4,,,,,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20042,2,2,13,7,8,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20042,3,3,12,7,8,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20043,1,1,4,3,3,2,3,2,4,3,3,1,2,,,,,0,,,0,,,0,,,2,2,
2,2,203,2,1224,20043,2,1,3,2,3,2,2,1,2,3,3,2,6,,,,,0,,,0,,,0,,,2,2,
2,2,203,2,1224,20043,3,1,2,1,2,2,1,1,1,3,2,4,1,,,,,0,,,0,,,0,,,2,2,
2,2,203,2,1224,20044,1,2,2,6,4,4,3,5,4,9,3,6,6,10,2,4,4,0,,,8,1,6000,0,,,2,3,
2,2,203,2,1224,20044,2,4,2,4,3,2,2,5,5,10,1,4,6,9,2,4,4,0,,,3,2,4000,0,,,2,3,
2,2,203,2,1224,20044,3,6,3,2,3,9,1,6,8,4,2,4,3,5,1,3,4,3,2,4000,2,2,3000,0,,,2,3,
2,2,203,2,1224,20044,4,2,3,2,3,4,1,6,8,9,2,4,3,10,1,3,4,0,,,2,1,2000,0,,,2,3,
2,2,203,2,1224,20044,5,2,1,2,6,5,1,6,8,6,2,4,3,9,1,3,4,0,,,3,2,300,0,,,2,3,
2,2,203,2,1224,20044,6,4,1,2,6,2,1,6,8,10,2,4,3,9,1,3,4,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20045,1,1,1,6,6,4,13,6,5,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20045,2,1,13,6,6,4,13,6,5,,,,,,,,,0,,,0,,,0,,,2,2,
2,2,203,2,1224,20045,3,2,13,7,8,6,8,5,6,4,8,4,4,,,,,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20046,1,1,4,4,6,2,3,4,6,,,,,,,,,3,4,8000,0,,,0,,,1,,
2,2,203,2,1224,20046,2,1,4,4,6,2,3,4,6,,,,,,,,,6,6,9000,0,,,0,,,1,,
2,2,203,2,1224,20046,3,1,4,4,6,2,3,4,6,,,,,,,,,12,2,30000,0,,,0,,,1,,
2,2,203,2,1224,20046,4,2,1,5,6,3,3,5,8,,,,,,,,,0,,,0,,,0,,,1,,
2,2,203,2,1224,20046,5,3,1,5,6,,,,,,,,,,,,,0,,,0,,,0,,,1,,
2,2,203,2,1224,20046,6,3,1,6,6,,,,,,,,,,,,,0,,,0,,,0,,,1,,
2,2,203,2,1224,20047,1,1,3,4,4,5,4,2,3,6,4,3,3,7,3,3,6,3,4,4000,2,2,800,1,2,400,2,3,
2,2,203,2,1224,20047,2,1,2,1,3,5,2,2,2,6,2,2,3,7,2,2,2,2,3,2800,1,2,400,1,2,500,2,3,
2,2,203,2,1224,20047,3,1,1,1,1,5,2,2,1,6,1,1,2,7,2,1,1,2,2,3000,2,2,800,2,1,400,2,3,
2,2,203,2,1224,20047,4,1,2,1,1,5,1,1,2,6,2,1,1,7,1,1,2,4,4,8000,1,2,4500,1,2,300,2,3,
2,2,203,2,1224,20048,1,1,12,6,4,7,12,6,4,9,12,6,4,6,12,6,4,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20048,2,1,12,6,4,7,12,6,4,9,12,6,4,6,12,6,4,0,,,8,2,3600,0,,,2,3,
2,2,203,2,1224,20048,3,1,12,6,4,7,12,6,4,9,12,6,4,6,12,6,4,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20049,1,15,12,6,4,16,12,6,4,5,12,6,4,9,12,6,4,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20049,2,15,12,6,4,16,12,6,4,5,12,6,4,9,12,6,4,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20049,3,15,12,6,4,16,12,6,4,5,12,6,4,9,12,6,4,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20049,4,15,12,6,4,16,12,6,4,5,12,6,4,9,12,6,4,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20050,1,1,13,7,8,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,203,2,1224,20050,2,2,13,7,6,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,212,2,956,20051,1,1,2,6,4,3,3,5,8,11,4,2,6,12,2,4,7,10,2,2000,0,,,0,,,1,,
2,2,212,2,956,20052,1,1,3,6,9,2,2,4,5,6,3,6,7,,,,,2,2,2000,1,2,1000,0,,,2,3,
2,2,212,2,956,20053,1,1,13,6,5,,,,,,,,,,,,,2,2,1500,0,,,0,,,1,,
2,2,212,2,956,20054,1,1,6,6,3,6,6,6,3,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,212,2,956,20054,2,1,6,6,2,6,6,6,2,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,212,2,956,20055,1,1,16,6,4,5,16,6,4,6,16,6,4,10,16,6,4,0,,,0,,,0,,,2,3,
2,2,212,2,956,20055,2,1,8,6,4,5,8,6,4,6,8,6,4,10,8,6,4,0,,,0,,,0,,,2,3,
2,2,212,2,956,20055,3,1,6,6,4,5,6,6,4,6,6,6,4,10,6,6,4,0,,,0,,,2,2,250,2,3,
2,2,212,2,956,20056,1,1,4,5,8,,,,,,,,,,,,,15,2,15000,15,2,1500,0,,,1,,
2,2,212,2,956,20057,1,1,15,5,7,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,212,2,956,20058,1,1,3,6,10,2,3,4,6,4,2,4,6,,,,,4,3,2000,0,,,0,,,1,,
2,2,212,2,956,20059,1,1,3,6,9,3,2,4,8,4,2,5,7,5,4,6,10,10,5,5000,2,3,1500,0,,,1,,
2,2,212,2,956,20060,1,1,6,4,8,5,4,2,10,,,,,,,,,4,4,4500,4,4,4500,0,,,1,,
2,2,210,2,1300,20061,1,1,3,6,10,2,2,2,6,3,2,6,6,4,2,6,10,0,,,1,2,500,0,,,2,2,
2,2,210,2,1300,20061,2,1,4,4,8,2,1,2,5,3,3,4,5,4,2,7,7,0,,,0,,,0,,,2,2,
2,2,210,2,1300,20061,3,1,3,3,7,2,2,4,4,3,2,2,2,4,2,4,6,0,,,0,,,0,,,2,2,
2,2,210,2,1300,20062,1,1,16,5,5,6,12,4,4,7,10,3,3,8,12,4,4,1,1,500,0,,,0,,,2,2,
2,2,210,2,1300,20062,2,1,2,4,4,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
2,2,210,2,1300,20062,3,12,12,4,5,9,7,2,2,,,,,,,,,0,,,0,,,0,,,2,2,
2,2,210,2,1300,20063,1,1,3,6,8,2,4,4,10,3,3,6,7,4,2,3,7,0,,,0,,,0,,,1,,
2,2,210,2,1300,20063,2,1,3,4,7,3,2,6,12,4,2,2,7,5,2,2,2,0,,,0,,,0,,,2,1,
2,2,210,2,1300,20063,3,1,2,3,4,5,1,3,4,4,4,4,6,3,1,2,2,0,,,0,,,0,,,1,,
2,2,210,2,1300,20064,1,1,8,6,5,2,8,6,5,5,8,6,5,7,8,6,5,0,,,0,,,0,,,2,3,
2,2,210,2,1300,20064,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,1300,20065,1,1,4,6,10,2,3,4,6,3,4,5,9,4,2,4,8,0,,,0,,,0,,,2,2,
2,2,210,2,1300,20065,2,1,3,2,7,2,1,3,7,3,3,6,10,,,,,0,,,1,2,500,0,,,2,2,
2,2,210,2,1300,20065,3,1,5,4,6,2,2,4,8,3,4,4,7,,,,,0,,,4,2,1500,0,,,2,2,
2,2,210,2,1300,20066,1,1,6,6,8,2,6,6,8,3,6,6,8,6,6,6,8,0,,,0,,,0,,,2,2,
2,2,210,2,1300,20066,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,1300,20068,1,2,10,3,6,7,10,5,3,3,5,3,3,4,6,4,4,0,,,0,,,0,,,2,2,
2,2,210,2,1300,20068,2,2,2,2,2,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
2,2,210,2,1300,20068,3,2,2,1,2,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
2,2,210,2,1300,20069,1,1,13,6,8,2,13,6,7,3,8,5,3,7,13,6,8,0,,,0,,,0,,,2,3,
2,2,210,2,1300,20069,2,1,12,3,6,2,12,3,6,3,12,3,3,7,12,3,4,0,,,0,,,0,,,2,3,
2,2,210,2,1300,20070,1,3,13,6,8,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
2,2,210,2,1300,20070,2,8,12,6,5,9,12,4,3,10,12,4,2,,,,,0,,,0,,,0,,,2,3,
2,2,214,2,898,20072,1,13,4,6,10,14,2,4,6,15,3,5,8,,,,,0,,,6,5,3000,0,,,1,,
2,2,214,2,898,20072,2,,,,,,,,,,,,,,,,,0,,,10,2,2000,0,,,2,1,
2,2,214,2,898,20072,3,,,,,,,,,,,,,,,,,0,,,6,1,8000,0,,,2,1,
2,2,214,2,898,20074,1,11,4,2,8,,,,,,,,,,,,,4,3,6000,0,,,0,,,1,,
2,2,214,2,898,20075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,214,2,898,20077,1,1,16,4,5,,,,,,,,,,,,,2,4,4000,5,2,4000,0,,,2,1,
2,2,214,2,898,20077,2,,,,,,,,,,,,,,,,,4,2,2000,3,3,6000,0,,,2,1,
2,2,215,1,8,20081,1,1,4,6,8,2,3,6,7,4,2,4,4,5,2,4,6,0,,,0,,,0,,,2,2,
2,2,215,1,8,20081,2,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
2,2,215,1,8,20082,1,2,12,5,7,7,12,4,6,9,12,4,6,,,,,0,,,0,,,0,,,2,1,
2,2,215,1,8,20082,2,3,12,6,7,8,12,6,6,,,,,,,,,0,,,0,,,0,,,2,1,
2,2,215,1,8,20082,3,4,12,6,8,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
2,2,215,1,8,20083,1,2,16,5,8,1,10,3,7,3,12,2,12,4,5,3,5,0,,,0,,,0,,,2,3,
2,2,215,1,8,20085,1,2,4,6,5,5,4,6,5,6,4,6,5,7,4,6,5,0,,,3,7,2700,0,,,2,3,
2,2,215,1,8,20086,1,3,16,5,6,11,14,5,6,8,12,3,4,,,,,0,,,0,,,0,,,2,3,
2,2,215,1,8,20086,2,5,15,6,8,6,12,4,3,7,14,4,5,9,13,4,4,0,,,0,,,0,,,2,3,
2,2,215,1,8,20087,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,215,1,8,20088,1,1,14,5,8,2,14,5,8,4,8,3,4,,,,,0,,,0,,,0,,,2,3,
2,2,215,1,8,20088,2,1,14,5,8,2,14,5,8,4,8,2,3,,,,,0,,,0,,,0,,,1,,
2,2,215,1,8,20089,1,1,4,6,5,2,4,6,5,3,4,6,5,5,4,6,5,20,2,800,20,2,8000,0,,,1,,
2,2,215,1,8,20089,2,1,2,6,5,2,2,6,5,3,2,6,5,5,2,6,5,15,1,7500,10,1,5000,0,,,2,2,
2,2,215,1,8,20090,1,2,4,6,10,3,3,6,8,4,2,4,10,,,,,0,,,0,,,0,,,1,,
