household_id,household_id2,ea_id,ea_id2,coord_desc,dist_road,dist_popcenter,dist_market,dist_borderpost,dist_admctr,pop_density,af_bio_1,af_bio_8,af_bio_12,af_bio_13,af_bio_16,fsrad3_agpct,fsrad3_lcmaj,ssa_aez09,srtm,twi,srtm_5_15,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetQ_avg,wetQ_avgstart,h2013_tot,h2013_wetQ,h2013_wetQstart,eviarea_avg,evimax_avg,grn_avg,sen_avg,h2013_eviarea,h2013_evimax,h2013_grn,h2013_sen,lat_dd_mod,lon_dd_mod
13010100303156,130101088800303156,13010100303,130101088800303,1,3.1,4.9,4.9,137,4.9,50-100,179,174,757,142,340,2,130,322,2030,12,9,1,1,1,1,1,1,2,784,382,16,1517,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33809911164,42.0999509753
13010100303177,130101088800303177,13010100303,130101088800303,1,2.2,3.9,3.9,137.5,3.9,50-100,180,175,751,139,336,12,130,322,2029,13,9,1,1,1,1,1,1,2,783,381,16,1516,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33809911164,42.0999509753
13010100303202,130101088800303202,13010100303,130101088800303,1,2,4,4,137.7,4,50-100,180,175,751,139,336,4,130,322,2010,12,9,1,1,1,1,1,1,2,782,381,16,1516,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33809911164,42.0999509753
13010100303251,130101088800303251,13010100303,130101088800303,1,2,3.7,3.7,137.6,3.7,50-100,180,175,751,139,336,12,130,322,2030,12,9,1,1,1,1,1,1,2,782,381,16,1516,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33809911164,42.0999509753
13010100303277,130101088800303277,13010100303,130101088800303,1,1.8,3.7,3.7,137.8,3.7,50-100,180,175,751,139,336,14,130,322,2023,13,9,1,1,1,1,1,1,2,782,381,16,1516,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33809911164,42.0999509753
13010100303291,130101088800303291,13010100303,130101088800303,1,0,4.1,4.1,139.5,4.1,50-100,183,177,736,133,326,9,130,322,1997,13,8,1,1,1,1,1,1,1,780,380,16,1516,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33809911164,42.0999509753
13010100405002,130101088800405002,13010100405,130101088800405,1,6.3,8.8,8.8,135.9,8.8,0-50,173,171,803,159,368,20,20,322,2085,12,9,1,1,1,1,1,1,2,786,384,16,1518,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100405020,130101088800405020,13010100405,130101088800405,1,6.2,8.5,8.5,135.8,8.5,0-50,174,172,790,155,361,20,20,322,2077,12,9,1,1,1,1,1,1,2,786,384,16,1518,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100405038,130101088800405038,13010100405,130101088800405,1,6.3,8.3,8.3,135.6,8.3,0-50,174,172,790,155,361,21,20,322,2061,16,9,1,1,1,1,1,1,2,786,384,16,1519,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100405056,130101088800405056,13010100405,130101088800405,1,6,8.2,8.2,135.9,8.2,0-50,174,172,790,155,361,19,20,322,2078,13,9,1,1,1,1,1,1,2,786,383,16,1518,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100405074,130101088800405074,13010100405,130101088800405,1,6.2,8,8,135.6,8,0-50,174,172,790,155,361,21,20,322,2068,13,9,1,1,1,1,1,1,2,786,384,16,1519,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100405092,130101088800405092,13010100405,130101088800405,1,6.3,7.6,7.6,135.1,7.6,50-100,175,173,782,152,356,21,20,322,2041,13,9,1,1,1,1,1,1,2,787,384,16,1519,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100405101,130101088800405101,13010100405,130101088800405,1,6.1,7.5,7.5,135.3,7.5,50-100,176,173,776,149,352,21,20,322,2054,12,9,1,1,1,1,1,1,2,787,384,16,1519,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100405111,130101088800405111,13010100405,130101088800405,1,5.8,7.1,7.1,135.4,7.1,50-100,176,173,776,149,352,27,20,322,2042,12,9,1,1,1,1,1,1,2,787,383,16,1519,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100405129,130101088800405129,13010100405,130101088800405,1,6,7.4,7.4,135.4,7.4,50-100,176,173,776,149,352,21,20,322,2066,12,9,1,1,1,1,1,1,2,787,384,16,1519,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100405147,130101088800405147,13010100405,130101088800405,1,6,7.8,7.8,135.6,7.8,0-50,174,172,790,155,361,21,20,322,2084,11,9,1,1,1,1,1,1,2,786,383,16,1519,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100405165,130101088800405165,13010100405,130101088800405,1,5.6,7.4,7.4,135.8,7.4,50-100,176,172,780,151,355,28,20,322,2067,11,9,1,1,1,1,1,1,2,786,383,16,1518,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100405193,130101088800405193,13010100405,130101088800405,1,5.2,7.6,7.6,136.4,7.6,50-100,176,172,780,151,355,19,20,322,2078,12,9,1,1,1,1,1,1,2,785,383,16,1518,704,28,41,0.4083,212,266,47,0.4414,216,265,9.37107710036,42.1031932694
13010100601003,130101088800601003,13010100601,130101088800601,1,6.1,6.6,6.6,131.8,6.6,500-1000,181,176,745,137,335,30,20,322,2030,11,9,1,1,1,1,1,1,2,793,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100601021,130101088800601021,13010100601,130101088800601,1,5.9,6.3,6.3,131.9,6.3,500-1000,181,176,745,137,335,31,20,322,2007,12,9,1,1,1,1,1,1,2,792,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100601031,130101088800601031,13010100601,130101088800601,1,6.1,6.4,6.4,131.4,6.4,300-400,196,190,728,128,323,32,20,322,2011,12,13,1,1,1,1,1,1,2,793,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100601040,130101088800601040,13010100601,130101088800601,1,5.9,6.3,6.3,131.7,6.3,500-1000,181,176,745,137,335,31,20,322,2015,12,8,1,1,1,1,1,1,2,793,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100601058,130101088800601058,13010100601,130101088800601,1,5.8,6.2,6.2,131.7,6.2,500-1000,181,176,745,137,335,31,20,322,2004,12,8,1,1,1,1,1,1,2,793,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100601068,130101088800601068,13010100601,130101088800601,1,5.7,6.1,6.1,131.8,6.1,500-1000,181,176,745,137,335,31,20,322,2004,12,8,1,1,1,1,1,1,2,793,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100601078,130101088800601078,13010100601,130101088800601,1,5.6,6.1,6.1,131.8,6.1,500-1000,181,176,745,137,335,36,20,322,2001,12,8,1,1,1,1,1,1,2,792,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100601098,130101088800601098,13010100601,130101088800601,1,5.5,5.9,5.9,131.9,5.9,1000-2000,189,183,727,130,325,36,20,322,1992,13,13,1,1,1,1,1,1,2,792,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100601115,130101088800601115,13010100601,130101088800601,1,5.5,5.9,5.9,131.8,5.9,1000-2000,189,183,727,130,325,36,20,322,1984,13,13,1,1,1,1,1,1,2,793,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100601133,130101088800601133,13010100601,130101088800601,1,6,6.4,6.4,131.4,6.4,300-400,196,190,728,128,323,32,20,322,2011,12,13,1,1,1,1,1,1,2,793,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100601151,130101088800601151,13010100601,130101088800601,1,6.1,6.6,6.6,131.9,6.6,500-1000,181,176,745,137,335,30,20,322,2025,11,9,1,1,1,1,1,1,2,793,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100601169,130101088800601169,13010100601,130101088800601,1,5.8,6.1,6.1,131.5,6.1,50-100,187,181,729,130,325,32,20,322,1999,12,8,1,1,1,1,1,1,2,793,385,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.31507331624,42.1446521473
13010100704006,130101088800704006,13010100704,130101088800704,1,9.3,10.7,10.7,126.2,10.7,50-100,218,224,673,113,290,62,20,322,1479,12,13,1,1,3,1,1,1,3,802,389,17,1530,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33726350871,42.2004270507
13010100704025,130101088800704025,13010100704,130101088800704,1,8.9,10.5,10.5,126.3,10.5,50-100,217,222,677,114,292,66,20,322,1440,11,8,1,1,3,1,1,1,3,802,389,17,1529,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33726350871,42.2004270507
13010100704044,130101088800704044,13010100704,130101088800704,1,8.7,10.4,10.4,126.2,10.4,50-100,221,228,661,110,283,61,20,322,1425,13,8,1,1,3,1,1,1,3,802,390,17,1530,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33726350871,42.2004270507
13010100704052,130101088800704052,13010100704,130101088800704,1,8.6,10.4,10.4,126.2,10.4,50-100,221,228,661,110,283,58,20,322,1417,13,8,1,1,3,1,1,1,3,802,390,17,1529,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33726350871,42.2004270507
13010100704065,130101088800704065,13010100704,130101088800704,1,8.7,10.4,10.4,126.2,10.4,50-100,221,228,661,110,283,61,20,322,1425,13,8,1,1,3,1,1,1,3,802,390,17,1530,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33726350871,42.2004270507
13010100704072,130101088800704072,13010100704,130101088800704,1,11.1,11.5,11.5,127.8,11.5,0-50,187,183,736,134,332,26,20,322,1934,12,8,1,1,3,1,1,1,3,800,387,17,1527,704,28,37,0.3817,224,283,44,0.4182,220,286,9.33726350871,42.2004270507
13010100704091,130101088800704091,13010100704,130101088800704,1,8.9,10.8,10.8,125.8,10.8,50-100,221,228,661,110,283,62,20,322,1408,13,8,1,1,3,1,1,1,3,802,390,17,1531,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33726350871,42.2004270507
13010100704109,130101088800704109,13010100704,130101088800704,1,9.4,11.1,11.1,125.6,11.1,50-100,218,224,673,113,290,60,20,322,1442,14,8,1,1,3,1,1,1,3,803,390,17,1532,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33726350871,42.2004270507
13010100704127,130101088800704127,13010100704,130101088800704,1,9.8,11.3,11.3,125.5,11.3,50-100,218,224,673,113,290,59,20,322,1463,13,13,1,1,3,1,1,1,3,803,390,17,1532,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33726350871,42.2004270507
13010100704145,130101088800704145,13010100704,130101088800704,1,9.6,11.3,11.3,125.4,11.3,50-100,218,224,673,113,290,57,20,322,1427,14,8,1,1,3,1,1,1,3,803,390,17,1532,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33726350871,42.2004270507
13010100704163,130101088800704163,13010100704,130101088800704,1,10.3,11.6,11.6,125.3,11.6,50-100,214,218,689,117,299,42,20,322,1463,13,13,1,1,3,1,1,1,3,803,390,17,1533,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33726350871,42.2004270507
13010100704181,130101088800704181,13010100704,130101088800704,1,9.9,11.4,11.4,125.4,11.4,50-100,218,224,673,113,290,59,20,322,1465,12,13,1,1,3,1,1,1,3,803,390,17,1532,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33726350871,42.2004270507
13010100905002,130101088800905002,13010100905,130101088800905,1,7.9,10.7,10.7,125.7,10.7,50-100,220,226,663,109,283,33,20,322,1411,12,13,1,1,2,1,1,1,2,802,390,17,1531,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010100905009,130101088800905009,13010100905,130101088800905,1,7.4,10,10,126.4,10,50-100,222,228,655,108,279,35,20,322,1385,13,8,1,1,2,1,1,1,2,801,390,17,1529,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010100905018,130101088800905018,13010100905,130101088800905,1,8.3,11.4,11.4,125,11.4,50-100,219,225,664,110,284,36,20,322,1516,11,13,1,1,2,1,1,1,2,802,391,17,1533,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010100905033,130101088800905033,13010100905,130101088800905,1,8.1,11.6,11.6,124.8,11.6,50-100,219,225,664,110,284,38,20,322,1418,12,8,1,1,2,1,1,1,2,802,391,17,1533,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010100905034,130101088800905034,13010100905,130101088800905,1,8.1,11.6,11.6,124.8,11.6,50-100,219,225,664,110,284,38,20,322,1421,12,8,1,1,2,1,1,1,2,802,391,17,1533,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010100905049,130101088800905049,13010100905,130101088800905,1,8.6,11.8,11.8,124.6,11.8,50-100,219,225,664,110,284,38,20,322,1460,12,13,1,1,2,1,1,1,2,803,391,17,1534,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010100905064,130101088800905064,13010100905,130101088800905,1,8.6,12.4,12.4,124,12.4,50-100,218,223,670,111,287,37,20,322,1438,13,8,1,1,2,1,1,1,2,803,391,17,1536,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010100905079,130101088800905079,13010100905,130101088800905,1,7.9,12.2,12.2,124.3,12.2,50-100,219,225,660,108,281,36,20,322,1410,12,8,1,1,2,1,1,1,2,802,391,17,1535,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010100905094,130101088800905094,13010100905,130101088800905,1,8.6,12.8,12.8,123.7,12.8,50-100,218,223,670,111,287,30,20,322,1424,12,8,1,1,2,1,1,1,2,803,392,17,1537,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010100905109,130101088800905109,13010100905,130101088800905,1,7.2,12.7,12.7,124,12.7,50-100,222,228,651,106,277,38,20,322,1387,12,8,1,1,2,1,1,1,2,802,392,17,1535,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010100905124,130101088800905124,13010100905,130101088800905,1,8.4,12.4,12.4,124,12.4,50-100,218,223,670,111,287,33,20,322,1436,12,8,1,1,2,1,1,1,2,803,392,17,1536,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010100905139,130101088800905139,13010100905,130101088800905,1,8.1,12.7,12.7,123.7,12.7,50-100,219,225,660,108,281,26,20,322,1420,12,8,1,1,2,1,1,1,2,803,392,17,1536,704,28,41,0.4083,212,266,47,0.4414,216,265,9.33257557657,42.2485029939
13010101103002,130101088801103002,13010101103,130101088801103,1,4.2,6.1,6.1,130.3,6.1,50-100,203,200,716,121,312,45,20,322,1786,12,8,1,1,2,1,1,1,2,795,387,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101103012,130101088801103012,13010101103,130101088801103,1,4.1,6.3,6.3,130.1,6.3,50-100,197,191,720,123,317,37,20,322,1814,11,8,1,1,2,1,1,1,2,795,387,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101103017,130101088801103017,13010101103,130101088801103,1,4.2,6.5,6.5,130,6.5,50-100,197,191,720,123,317,32,20,322,1826,12,8,1,1,2,1,1,1,2,796,388,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101103031,130101088801103031,13010101103,130101088801103,1,4.3,6.9,6.9,129.6,6.9,50-100,196,190,721,123,317,32,20,322,1816,12,8,1,1,2,1,1,1,2,796,388,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101103033,130101088801103033,13010101103,130101088801103,1,4.3,6.9,6.9,129.5,6.9,50-100,196,190,721,123,317,32,20,322,1816,12,8,1,1,2,1,1,1,2,796,388,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101103048,130101088801103048,13010101103,130101088801103,1,4.4,7.2,7.2,129.2,7.2,50-100,196,190,721,123,317,20,20,322,1837,12,13,1,1,2,1,1,1,2,797,388,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101103063,130101088801103063,13010101103,130101088801103,1,4.1,6.6,6.6,129.8,6.6,50-100,196,190,721,123,317,38,20,322,1826,11,8,1,1,2,1,1,1,2,796,388,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101103078,130101088801103078,13010101103,130101088801103,1,4.1,6.5,6.5,129.9,6.5,50-100,197,191,720,123,317,38,20,322,1826,12,8,1,1,2,1,1,1,2,796,388,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101103093,130101088801103093,13010101103,130101088801103,1,4.4,7.3,7.3,129.2,7.3,50-100,196,190,721,123,317,20,20,322,1832,11,13,1,1,2,1,1,1,2,797,389,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101103108,130101088801103108,13010101103,130101088801103,1,4.3,7.5,7.5,129,7.5,50-100,194,189,720,123,317,20,20,322,1878,13,13,1,1,2,1,1,1,2,797,389,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101103123,130101088801103123,13010101103,130101088801103,1,4.1,7.4,7.4,129.2,7.4,50-100,196,190,721,123,317,22,20,322,1871,13,13,1,1,2,1,1,1,2,797,389,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101103138,130101088801103138,13010101103,130101088801103,1,4.3,7,7,129.4,7,50-100,196,190,721,123,317,20,20,322,1823,12,13,1,1,2,1,1,1,2,797,388,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.3102972075,42.1842178725
13010101304004,130101088801304004,13010101304,130101088801304,1,3.9,3.9,3.9,139.4,3.9,50-100,177,171,752,137,333,21,20,322,1965,13,8,1,1,1,1,1,1,1,782,379,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101304010,130101088801304010,13010101304,130101088801304,1,3.8,3.9,3.9,139.4,3.9,50-100,177,171,752,137,333,21,20,322,1965,13,8,1,1,1,1,1,1,1,782,379,17,1522,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101304017,130101088801304017,13010101304,130101088801304,1,4.1,4.1,4.1,139.2,4.1,50-100,186,179,726,126,317,22,20,322,1977,12,8,1,1,1,1,1,1,1,783,379,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101304023,130101088801304023,13010101304,130101088801304,1,4.3,4.3,4.3,139.5,4.3,50-100,186,179,726,126,317,20,20,322,1937,12,8,1,1,1,1,1,1,1,783,379,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101304041,130101088801304041,13010101304,130101088801304,1,4.3,4.3,4.3,139.6,4.3,50-100,186,179,726,126,317,14,130,322,1939,12,8,1,1,1,1,1,1,1,783,379,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101304059,130101088801304059,13010101304,130101088801304,1,4.5,4.4,4.4,139.5,4.4,50-100,186,179,726,126,317,14,130,322,1946,12,8,1,1,1,1,1,1,1,783,379,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101304077,130101088801304077,13010101304,130101088801304,1,4.6,4.7,4.7,140.1,4.7,50-100,188,181,726,126,317,13,130,322,1912,12,8,1,1,1,1,1,1,1,782,379,17,1524,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101304095,130101088801304095,13010101304,130101088801304,1,5.3,5.5,5.5,140.8,5.5,50-100,188,181,726,126,317,15,20,322,1932,13,8,1,1,1,1,1,1,1,782,379,17,1526,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101304113,130101088801304113,13010101304,130101088801304,1,5.3,5.6,5.6,140.9,5.6,50-100,190,183,726,126,317,15,20,322,1931,13,8,1,1,1,1,1,1,1,782,379,17,1527,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101304131,130101088801304131,13010101304,130101088801304,1,5.3,5.6,5.6,141,5.6,50-100,190,183,726,126,317,22,20,322,1930,12,8,1,1,1,1,1,1,1,782,379,17,1527,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101304149,130101088801304149,13010101304,130101088801304,1,5.4,5.7,5.7,140.9,5.7,50-100,190,183,727,125,316,15,20,322,1929,12,8,1,1,1,1,1,1,1,782,379,17,1527,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101304167,130101088801304167,13010101304,130101088801304,1,5.4,5.7,5.7,141.1,5.7,50-100,190,183,726,126,317,22,20,322,1930,14,8,1,1,1,1,1,1,1,782,379,17,1527,704,28,41,0.4083,212,266,47,0.4414,216,265,9.27305633369,42.132216294
13010101405003,130101088801405003,13010101405,130101088801405,1,2.1,5,5,135.6,5,50-100,193,186,720,121,313,35,20,322,1916,12,13,1,1,1,1,1,1,1,789,383,17,1526,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101405008,130101088801405008,13010101405,130101088801405,1,2.1,5,5,135.6,5,50-100,193,186,720,121,313,35,20,322,1893,12,13,1,1,1,1,1,1,1,789,383,17,1526,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101405022,130101088801405022,13010101405,130101088801405,1,1.9,4.9,4.9,135.5,4.9,50-100,193,186,720,121,313,35,20,322,1910,11,13,1,1,1,1,1,1,1,789,384,17,1525,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101405040,130101088801405040,13010101405,130101088801405,1,1.3,4.7,4.7,135,4.7,50-100,193,185,721,122,314,35,20,322,1877,12,13,1,1,1,1,1,1,1,789,384,17,1525,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101405058,130101088801405058,13010101405,130101088801405,1,1.7,5.2,5.2,134.8,5.2,50-100,193,185,721,122,314,35,20,322,1799,11,13,1,1,1,1,1,1,1,790,384,17,1525,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101405076,130101088801405076,13010101405,130101088801405,1,1.8,5.5,5.5,134.7,5.5,50-100,197,191,718,119,311,35,20,322,1808,12,8,1,1,1,1,1,1,1,790,384,17,1526,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101405094,130101088801405094,13010101405,130101088801405,1,1.8,5.5,5.5,134.7,5.5,50-100,197,191,718,119,311,35,20,322,1821,12,8,1,1,1,1,1,1,1,790,384,17,1526,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101405112,130101088801405112,13010101405,130101088801405,1,1.8,5.5,5.5,134.7,5.5,50-100,197,191,718,119,311,35,20,322,1815,12,8,1,1,1,1,1,1,1,790,384,17,1526,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101405130,130101088801405130,13010101405,130101088801405,1,2.4,5.6,5.6,135.4,5.6,50-100,193,186,720,121,313,35,20,322,1841,14,13,1,1,1,1,1,1,1,790,384,17,1527,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101405144,130101088801405144,13010101405,130101088801405,1,2.4,5.6,5.6,135.4,5.6,50-100,193,186,720,121,313,35,20,322,1847,13,13,1,1,1,1,1,1,1,790,384,17,1527,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101405149,130101088801405149,13010101405,130101088801405,1,2.7,5.8,5.8,135.6,5.8,50-100,193,186,720,121,313,35,20,322,1879,11,13,1,1,1,1,1,1,1,790,384,17,1527,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101405167,130101088801405167,13010101405,130101088801405,1,2.6,5.6,5.6,135.7,5.6,50-100,193,186,720,121,313,33,20,322,1887,11,13,1,1,1,1,1,1,1,789,384,17,1527,704,28,41,0.4083,212,266,47,0.4414,216,265,9.26445855436,42.1477441163
13010101603002,130101088801603002,13010101603,130101088801603,1,0.9,12.3,12.3,127.6,12.3,50-100,207,207,700,112,299,32,20,322,1523,11,13,1,1,2,1,1,1,2,797,390,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.2463064163,42.2173944859
13010101603007,130101088801603007,13010101603,130101088801603,1,0.1,11.8,11.8,128.6,11.8,50-100,218,222,662,104,278,40,20,322,1449,13,8,1,1,1,1,1,1,2,796,390,17,1525,704,28,41,0.4083,212,266,47,0.4414,216,265,9.2463064163,42.2173944859
13010101603024,130101088801603024,13010101603,130101088801603,1,0.4,12.1,12.1,128.3,12.1,1000-2000,218,222,658,103,276,40,20,322,1452,11,8,1,1,1,1,1,1,2,796,390,17,1524,704,28,41,0.4083,212,266,47,0.4414,216,265,9.2463064163,42.2173944859
13010101603045,130101088801603045,13010101603,130101088801603,1,0.2,12.9,12.9,128.3,12.9,1000-2000,219,222,655,102,274,41,20,322,1414,13,3,1,1,1,1,1,1,2,796,390,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.2463064163,42.2173944859
13010101603066,130101088801603066,13010101603,130101088801603,1,1.9,11.5,11.5,127.4,11.5,50-100,214,216,678,108,287,15,130,322,1594,10,13,1,1,2,1,1,1,2,797,390,17,1525,704,28,41,0.4083,212,266,47,0.4414,216,265,9.2463064163,42.2173944859
13010101603087,130101088801603087,13010101603,130101088801603,1,1.2,13.1,13.1,126.3,13.1,50-100,222,226,643,101,269,35,20,322,1357,13,8,1,1,2,1,1,1,2,797,390,16,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.2463064163,42.2173944859
13010101603108,130101088801603108,13010101603,130101088801603,1,0.9,12.8,12.8,126.8,12.8,50-100,222,226,643,101,269,35,20,322,1376,14,8,1,1,2,1,1,1,2,797,390,17,1523,704,28,41,0.4083,212,266,47,0.4414,216,265,9.2463064163,42.2173944859
13010101603129,130101088801603129,13010101603,130101088801603,1,0.4,13.9,13.9,126.1,13.9,50-100,224,230,629,99,263,45,20,322,1351,15,8,1,1,2,1,1,1,2,796,390,16,1521,704,28,41,0.4083,212,266,47,0.4414,216,265,9.2463064163,42.2173944859
13010101603150,130101088801603150,13010101603,130101088801603,1,0.1,14,14,126.5,14,50-100,224,230,630,98,263,45,20,322,1401,13,13,1,1,1,1,1,1,2,796,390,16,1520,704,28,41,0.4083,212,266,47,0.4414,216,265,9.2463064163,42.2173944859
13010101603171,130101088801603171,13010101603,130101088801603,1,0,13.9,13.9,126.5,13.9,50-100,224,230,630,98,263,43,20,322,1395,11,13,1,1,1,1,1,1,2,796,390,16,1520,704,28,41,0.4083,212,266,47,0.4414,216,265,9.2463064163,42.2173944859
13010101603190,130101088801603190,13010101603,130101088801603,1,0.1,15,15,125.6,15,50-100,226,233,622,97,259,52,20,322,1329,12,8,1,1,1,1,1,1,2,795,390,16,1517,704,28,41,0.4083,212,266,47,0.4414,216,265,9.2463064163,42.2173944859
