"holder_id","household_id","household_id2","rural","pw_w3","ea_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_s7q01","pp_s7q02","pp_s7q03","pp_s7q04","pp_s7q05","pp_s7q06","pp_s7q06_1","pp_s7q07","pp_s7q08","pp_s7q09","pp_s7q10_a","pp_s7q10_b","pp_s7q11","pp_s7q12","pp_s7q12a","pp_s7q12b","pp_s7q12c","pp_s7q12d","pp_s7q12e","pp_s7q13","pp_s7q14","pp_s7q15","pp_s7q15a","pp_s7q15b","pp_s7q16a","pp_s7q16b","pp_s7q16b_2","pp_s7q16b_3","pp_s7q16c_a","pp_s7q16c_b","pp_s7q16c_c","pp_s7q17","pp_s7q18_a","pp_s7q18_b","pp_s7q19","pp_s7q20_a","pp_s7q20_b","pp_s7q20_c","pp_s7q20a","pp_s7q20b_a","pp_s7q20b_b","pp_s7q20b_c","pp_s7q20c","pp_s7q20d","pp_s7q20e","pp_s7q20f","pp_s7q21","pp_s7q21b","pp_s7q22","pp_s7q23_a","pp_s7q23_b","pp_s7q23_c","pp_s7q24","pp_s7q25","pp_s7q26","pp_s7q27","pp_s7q28","pp_s7q29","pp_s7q30","pp_s7q31","pp_s7q32","pp_s7q33","obs","STRUCTURE_ERROR","hh_saq01","hh_saq02","hh_saq03","hh_saq04","hh_saq05","hh_saq06","hh_saq07","hh_saq08"
"0105020071208201","01050200712082","010502088800712082",1,413.561126708984,"01050200712",1,5,2,7,12,82,1,1,2,2,1,,2,,2,2,2,6,,2,,2,5,4,1,3,0,0,0,0,0,0,0,0,0,,,,1,6,2007,15,1,2,4,2,,,,,2,,2,5,5,1,2,4,,3,3,5,1,5,1,2,5,5,5,1,,1,5,2,8,88,7,12,82
"0105020071209101","01050200712091","010502088800712091",1,413.561126708984,"01050200712",1,5,2,7,12,91,1,1,2,2,2,2,2,,3,2,1,6,,1,2,1,6,5,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,20,3,11,1,2,,,,,2,,2,3,2,6,,,,3,3,5,2,5,2,2,5,5,5,1,,1,5,2,8,88,7,12,91
"0105020071210001","01050200712100","010502088800712100",1,413.561126708984,"01050200712",1,5,2,7,12,100,1,1,1,,1,,1,3,,1,,4,,2,,2,9,8,2,,100,0,50,50,0,0,50,50,0,,,,1,6,2007,15,11,3,7,2,,,,,2,,2,5,1,1,2,7,4,3,3,5,1,5,1,4,5,5,5,1,,1,5,2,8,88,7,12,100
"0105020071211001","01050200712110","010502088800712110",1,413.561126708984,"01050200712",1,5,2,7,12,110,1,2,2,7,2,2,2,,2,2,5,6,,0,7,0,3,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,6,6,,,,3,3,6,6,6,6,6,6,6,6,1,,1,5,2,8,88,7,12,110
"0105020071213801","01050200712138","010502088800712138",1,888.793579101563,"01050200712",1,5,2,7,12,138,1,1,2,7,2,5,2,,2,2,3,6,,0,5,0,2,1,1,3,0,0,0,0,0,0,0,0,0,,,,1,6,2007,20,4,1,11,2,,,,,2,,2,4,6,6,,,,3,3,4,4,6,6,6,4,6,6,1,,1,5,2,8,88,7,12,138
"0105020150300201","01050201503002","010502088801503002",1,1233.69641113281,"01050201503",1,5,2,15,3,2,1,1,2,2,1,,1,2,,1,,6,,2,,2,6,5,1,3,0,0,0,0,0,0,0,0,0,,,,1,6,2007,20,1,3,11,2,,,,,2,,2,3,3,3,2,4,8,1,1,3,4,3,3,3,5,5,5,1,,1,5,2,8,88,15,3,2
"0105020150301501","01050201503015","010502088801503015",1,93.4618530273438,"01050201503",1,5,2,15,3,15,1,2,2,7,2,7,2,,2,2,5,6,,0,7,1,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,3,3,6,6,2,2,2,6,2,2,1,,1,5,2,8,88,15,3,15
"0105020150302101","01050201503021","010502088801503021",1,1233.69641113281,"01050201503",1,5,2,15,3,21,1,1,2,3,1,,2,,2,1,,6,,1,2,1,9,8,1,3,0,0,0,0,0,0,0,0,0,,,,1,6,2007,20,1,3,11,2,,,,,2,,2,3,5,5,,,,1,1,5,5,5,3,4,5,5,4,1,,1,5,2,8,88,15,3,21
"0105020150302601","01050201503026","010502088801503026",1,93.4618530273438,"01050201503",1,5,2,15,3,26,1,1,1,,1,,1,2,,1,,4,,1,2,1,4,3,1,3,50,50,0,0,0,50,0,0,0,,,,1,6,2005,20,1,3,11,2,,,,,2,,2,3,4,3,2,4,8,1,2,5,5,5,3,4,5,5,4,1,,1,5,2,8,88,15,3,26
"0105020150304001","01050201503040","010502088801503040",1,1233.69641113281,"01050201503",1,5,2,15,3,40,1,1,2,3,1,,2,,2,1,,6,,3,,3,8,6,1,3,0,0,0,0,0,0,0,0,0,,,,1,6,2006,15,1,3,11,2,,,,,2,,2,3,3,1,3,8,4,3,1,5,4,5,1,4,5,5,2,1,,1,5,2,8,88,15,3,40
"0105020150305801","01050201503058","010502088801503058",1,1233.69641113281,"01050201503",1,5,2,15,3,58,1,1,2,3,2,2,2,,2,1,,6,,0,6,0,5,4,1,3,0,0,0,0,0,0,0,0,0,,,,1,7,2006,20,1,11,,2,,,,,2,,2,5,2,6,,,,3,1,2,2,2,2,2,2,2,2,1,,1,5,2,8,88,15,3,58
"0105020150307601","01050201503076","010502088801503076",1,1233.69641113281,"01050201503",1,5,2,15,3,76,1,1,2,3,1,,1,2,,1,,6,,2,,2,5,3,1,3,0,0,0,0,0,0,0,0,0,,,,1,7,2007,18,1,11,3,2,,,,,2,,2,1,1,1,2,4,,3,3,5,5,5,1,2,5,5,2,1,,1,5,2,8,88,15,3,76
"0105020150309401","01050201503094","010502088801503094",1,1233.69641113281,"01050201503",1,5,2,15,3,94,1,1,1,,1,,1,3,,1,,4,,3,,3,13,12,1,3,110,50,60,0,0,50,60,0,0,,,,1,7,2007,20,1,11,,2,,,,,2,,2,5,3,1,2,4,,3,2,5,1,5,1,2,5,5,2,1,,1,5,2,8,88,15,3,94
"0105020150311201","01050201503112","010502088801503112",1,1233.69641113281,"01050201503",1,5,2,15,3,112,1,1,2,3,2,2,2,,2,2,2,6,,0,1,0,10,7,1,3,0,0,0,0,0,0,0,0,0,,,,1,7,2007,20,1,11,,2,,,,,2,,2,5,5,5,,,,3,2,5,1,1,1,2,5,5,5,1,,1,5,2,8,88,15,3,112
"0105020150313001","01050201503130","010502088801503130",1,1233.69641113281,"01050201503",1,5,2,15,3,130,1,1,2,3,2,4,1,2,,1,,6,,0,7,0,3,2,1,3,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,6,,,,1,1,5,1,5,5,5,5,5,5,1,,1,5,2,8,88,15,3,130
"0105020150314801","01050201503148","010502088801503148",1,1233.69641113281,"01050201503",1,5,2,15,3,148,1,1,1,,1,,1,2,,1,,4,,1,1,1,11,9,1,3,50,25,25,0,0,25,25,0,0,,,,1,7,2007,20,1,3,11,2,,,,,2,,2,5,5,1,2,8,4,3,3,5,1,5,1,2,5,5,2,1,,1,5,2,8,88,15,3,148
"0105020150316701","01050201503167","010502088801503167",1,1233.69641113281,"01050201503",1,5,2,15,3,167,1,1,1,,1,,1,4,,1,,4,,2,,2,7,6,1,1,26,13,13,0,0,13,13,0,0,,,,1,6,2007,20,1,3,11,2,,,,,2,,2,3,3,3,2,4,,1,1,5,3,5,3,4,5,5,4,1,,1,5,2,8,88,15,3,167
"0105030150101101","01050301501011","010503088801501011",1,5225.15380859375,"01050301501",1,5,3,15,1,11,1,1,2,2,1,,2,,2,1,,6,,2,,2,6,4,2,,0,0,0,0,0,0,0,0,0,,,,1,7,2007,10,1,5,9,2,,,,,2,,2,1,1,5,,,,3,3,5,1,5,1,4,5,5,4,1,,1,5,3,8,88,15,1,11
"0105030150106201","01050301501062","010503088801501062",1,5225.15380859375,"01050301501",1,5,3,15,1,62,1,1,2,2,1,,2,,2,2,2,6,,2,,2,7,5,2,,0,0,0,0,0,0,0,0,0,,,,1,7,2007,10,1,3,10,2,,,,,2,,2,3,5,5,,,,3,1,3,3,3,3,4,3,3,4,1,,1,5,3,8,88,15,1,62
"0105030150111401","01050301501114","010503088801501114",1,5225.15380859375,"01050301501",1,5,3,15,1,114,1,1,1,,1,,2,,6,1,,1,,4,,2,2,1,1,3,50,50,0,0,0,50,0,0,0,,,,1,7,2007,5,1,11,12,2,,,,,2,,2,3,1,1,1,2,6,1,2,5,1,5,5,2,5,5,2,1,,1,5,3,8,88,15,1,114
"0105030150118301","01050301501183","010503088801501183",1,5225.15380859375,"01050301501",1,5,3,15,1,183,1,1,1,,1,,2,,2,1,,1,,4,,4,14,12,2,,100,50,50,0,0,50,50,0,0,,,,1,7,2007,4,1,9,3,2,,,,,2,,2,1,1,1,1,2,4,1,3,5,5,5,1,2,5,5,2,1,,1,5,3,8,88,15,1,183
"0105030150123601","01050301501236","010503088801501236",1,5225.15380859375,"01050301501",1,5,3,15,1,236,1,1,2,6,1,,2,,2,1,,6,,2,,2,7,6,2,,0,0,0,0,0,0,0,0,0,,,,1,7,2007,4,1,3,9,2,,,,,2,,2,3,1,1,2,3,4,3,1,1,1,1,1,7,1,1,7,1,,1,5,3,8,88,15,1,236
"0105030150130601","01050301501306","010503088801501306",1,5225.15380859375,"01050301501",1,5,3,15,1,306,1,2,2,7,2,7,2,,2,1,,6,,0,7,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,1,7,2007,10,1,11,4,2,,,,,2,,2,6,2,6,,,,1,3,6,6,2,2,2,6,2,2,1,,1,5,3,8,88,15,1,306
"0105030150137201","01050301501372","010503088801501372",1,5225.15380859375,"01050301501",1,5,3,15,1,372,1,1,2,3,2,1,1,2,,1,,6,,0,1,0,5,2,2,,100,50,50,0,0,0,0,0,0,4,,,1,7,2007,12,1,3,11,2,,,,,2,,2,1,1,1,1,3,4,3,3,5,1,5,5,4,5,5,4,1,,1,5,3,8,88,15,1,372
"0105030150150301","01050301501503","010503088801501503",1,5225.15380859375,"01050301501",1,5,3,15,1,503,1,1,2,3,1,,1,2,,1,,6,,3,,3,7,5,2,,0,0,0,0,0,0,0,0,0,,,,1,7,2007,10,1,9,6,2,,,,,2,,2,1,1,1,2,3,4,1,2,5,1,5,1,2,5,5,2,1,,1,5,3,8,88,15,1,503
"0105030150157201","01050301501572","010503088801501572",1,5225.15380859375,"01050301501",1,5,3,15,1,572,1,1,1,,1,,1,1,,1,,4,,2,,2,9,7,2,,50,50,0,0,0,50,0,0,0,,,,1,7,2007,10,1,5,7,2,,,,,2,,2,3,1,3,2,3,,3,3,1,3,1,3,2,1,1,2,1,,1,5,3,8,88,15,1,572
"0105030230400301","01050302304003","010503088802304003",1,1060.61352539063,"01050302304",1,5,3,23,4,3,1,1,2,7,1,,2,,1,1,,6,,4,,7,9,7,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,5,,,,3,3,5,1,5,1,7,5,5,6,1,,1,5,3,8,88,23,4,3
"0105030230401501","01050302304015","010503088802304015",1,1060.61352539063,"01050302304",1,5,3,23,4,15,1,1,2,7,1,,2,,1,1,,6,,2,,2,9,8,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2005,21,3,1,,2,,,,,2,,2,3,5,1,2,4,8,3,3,5,1,5,1,7,5,5,6,1,,1,5,3,8,88,23,4,15
"0105030230402101","01050302304021","010503088802304021",1,1060.61352539063,"01050302304",1,5,3,23,4,21,1,1,2,7,1,,2,,1,1,,6,,2,,2,8,7,2,,0,0,0,0,0,0,0,0,0,,,,1,7,2007,19,1,3,,2,,,,,2,,2,1,5,1,2,4,,3,3,5,1,5,1,2,5,5,5,1,,1,5,3,8,88,23,4,21
"0105030230403901","01050302304039","010503088802304039",1,1060.61352539063,"01050302304",1,5,3,23,4,39,1,1,2,7,1,,2,,1,1,,6,,2,,2,10,9,1,2,0,0,0,0,0,0,0,0,0,,,,1,6,2007,21,1,3,,2,,,,,2,,2,3,5,5,,,,3,3,5,3,5,3,5,5,5,5,1,,1,5,3,8,88,23,4,39
"0105030230405301","01050302304053","010503088802304053",1,58.0435180664063,"01050302304",1,5,3,23,4,53,1,1,2,7,1,,2,,1,1,,6,,2,,2,10,9,1,1,0,0,0,0,0,0,0,0,0,,,,1,7,2007,21,1,3,,2,,,,,2,,2,3,3,3,4,2,,3,3,5,3,5,3,5,5,5,5,1,,1,5,3,8,88,23,4,53
"0105030230405701","01050302304057","010503088802304057",1,1060.61352539063,"01050302304",1,5,3,23,4,57,1,1,2,3,1,,2,,1,1,,6,,2,,2,5,4,1,3,0,0,0,0,0,0,0,0,0,,,,1,7,2007,20,3,2,,2,,,,,2,,2,3,5,3,1,2,4,1,3,5,3,5,3,7,5,5,6,1,,1,5,3,8,88,23,4,57
"0105030230407501","01050302304075","010503088802304075",1,1060.61352539063,"01050302304",1,5,3,23,4,75,1,1,2,2,2,2,2,,1,1,,6,,2,,2,8,7,1,1,3,0,0,0,0,0,0,0,0,,,,1,7,2007,20,2,3,,2,,,,,2,,2,1,5,7,,,,1,3,5,1,5,1,7,5,5,6,1,,1,5,3,8,88,23,4,75
"0105030230409401","01050302304094","010503088802304094",1,1060.61352539063,"01050302304",1,5,3,23,4,94,1,2,2,7,2,7,2,,2,2,3,6,,0,7,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,1,7,2007,21,1,3,,2,,,,,2,,2,6,6,6,,,,3,3,6,6,6,6,6,6,6,6,1,,1,5,3,8,88,23,4,94
"0105030230411201","01050302304112","010503088802304112",1,1060.61352539063,"01050302304",1,5,3,23,4,112,1,1,2,4,2,2,2,,1,1,,6,,2,,2,2,1,2,,0,0,0,0,0,0,0,0,0,,,,1,7,2007,21,1,3,,2,,,,,2,,2,1,1,6,,,,1,3,5,1,5,1,7,5,5,7,1,,1,5,3,8,88,23,4,112
"0105030230413001","01050302304130","010503088802304130",1,1060.61352539063,"01050302304",1,5,3,23,4,130,1,1,1,,1,,2,,2,1,,5,,3,,2,9,7,2,,50,25,25,0,0,25,25,0,0,,,,1,6,2007,19,3,1,,2,,,,,2,,2,1,5,1,4,8,,3,3,1,1,5,5,7,5,5,6,1,,1,5,3,8,88,23,4,130
"0105030230414801","01050302304148","010503088802304148",1,1060.61352539063,"01050302304",1,5,3,23,4,148,1,1,1,,1,,1,4,,1,,4,,2,,2,8,7,1,3,100,100,0,0,0,100,0,0,0,,,,2,,,,,,,2,,,,,2,,2,5,5,5,,,,3,3,5,5,5,1,6,5,5,6,1,,1,5,3,8,88,23,4,148
"0105030230416601","01050302304166","010503088802304166",1,1060.61352539063,"01050302304",1,5,3,23,4,166,1,1,2,7,2,2,2,,1,1,,6,,1,1,1,9,8,1,2,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,3,3,3,9,,,3,3,3,3,3,3,7,3,3,6,1,,1,5,3,8,88,23,4,166
"0106010030306301","01060100303063","010601010100303063",3,1008.89300537109,"01060100303",1,6,1,3,3,63,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,6,1,1,1,3,3,63
"0106020051905501","01060200519055","010602010100519055",3,760.290100097656,"01060200519",1,6,2,5,19,55,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,6,2,1,1,5,19,55
"0106020051912701","01060200519127","010602010100519127",3,760.290100097656,"01060200519",1,6,2,5,19,127,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,6,2,1,1,5,19,127
"0201020010200802","02010200102008","020102010100102008",2,2913.2734375,"02010200102",2,1,2,1,2,8,2,2,2,7,2,5,2,,5,2,5,6,,,,,1,,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,6,6,,,,1,1,6,6,6,6,6,6,6,6,1,,2,1,2,1,1,1,2,8
"0201020010203001","02010200102030","020102010100102030",2,2913.2734375,"02010200102",2,1,2,1,2,30,1,2,2,7,2,7,2,,6,2,5,6,,0,7,0,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,3,3,6,6,6,6,6,6,6,6,1,,2,,,,,,,
"0201020010204101","02010200102041","020102010100102041",2,2913.2734375,"02010200102",2,1,2,1,2,41,1,2,2,7,2,4,2,,3,2,2,6,,,,0,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,2,6,2,5,,,,3,3,6,6,5,1,7,6,5,5,1,,2,1,2,1,1,1,2,41
"0201020010205201","02010200102052","020102010100102052",2,2913.2734375,"02010200102",2,1,2,1,2,52,1,2,2,7,2,7,2,,6,2,5,6,,0,7,0,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,3,3,6,6,6,6,6,6,6,6,1,,2,1,2,1,1,1,2,52
"0201020010206301","02010200102063","020102010100102063",2,2913.2734375,"02010200102",2,1,2,1,2,63,1,2,2,7,2,5,2,,1,2,1,5,,0,7,0,1,,2,,0,0,0,0,0,0,0,0,0,5,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,2,1,6,6,2,2,2,6,2,2,1,,2,1,2,1,1,1,2,63
"0201020010208501","02010200102085","020102010100102085",2,2913.2734375,"02010200102",2,1,2,1,2,85,1,2,2,7,2,4,2,,3,2,2,6,,0,,0,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,2,5,,,,3,3,6,6,5,1,7,6,5,5,1,,2,1,2,1,1,1,2,85
"0201020010209601","02010200102096","020102010100102096",2,2913.2734375,"02010200102",2,1,2,1,2,96,1,2,2,7,2,4,2,,3,2,2,6,,0,,0,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,2,6,2,6,,,,3,3,6,6,5,1,7,6,5,5,1,,2,1,2,1,1,1,2,96
"0201020010210701","02010200102107","020102010100102107",2,2913.2734375,"02010200102",2,1,2,1,2,107,1,2,2,7,2,4,2,,3,2,2,6,,0,,0,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,5,,,,3,3,6,6,6,6,6,6,6,6,1,,2,1,2,1,1,1,2,107
"0201020010211803","02010200102118","020102010100102118",2,2913.2734375,"02010200102",2,1,2,1,2,118,3,2,2,7,2,4,2,,3,2,2,6,,0,,0,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,2,6,2,6,,,,3,3,6,6,5,1,7,6,5,5,1,,2,1,2,1,1,1,2,118
"0201020010212903","02010200102129","020102010100102129",2,2913.2734375,"02010200102",2,1,2,1,2,129,3,2,2,7,2,4,2,,3,2,2,6,,,,0,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,2,6,6,6,,,,3,3,6,6,6,6,6,6,6,6,1,,2,1,2,1,1,1,2,129
"0201020010214101","02010200102141","020102010100102141",2,2913.2734375,"02010200102",2,1,2,1,2,141,1,2,2,7,2,7,2,,6,2,5,6,,0,,0,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,2,6,6,6,,,,3,3,6,6,6,6,6,6,6,6,1,,2,1,2,1,1,1,2,141
"0201030010200402","02010300102004","020103088800102004",1,1225.01513671875,"02010300102",2,1,3,1,2,4,2,2,2,7,2,6,2,,1,2,1,6,,0,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,4,6,,,,,,6,6,4,4,7,6,4,7,1,,2,1,3,8,88,1,2,4
"0201030010201401","02010300102014","020103088800102014",1,1225.01513671875,"02010300102",2,1,3,1,2,14,1,2,2,7,2,4,2,,1,2,2,6,,,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,1,6,,,,,,6,6,1,1,7,6,5,7,1,,2,1,3,8,88,1,2,14
"0201030010201901","02010300102019","020103088800102019",1,1225.01513671875,"02010300102",2,1,3,1,2,19,1,2,2,7,2,6,2,,1,2,1,6,,0,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,3,6,,,,,,6,6,5,3,7,6,5,7,1,,2,1,3,8,88,1,2,19
"0201030010203401","02010300102034","020103088800102034",1,1225.01513671875,"02010300102",2,1,3,1,2,34,1,2,2,7,2,4,2,,1,2,1,6,,,,0,1,,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,,,6,6,2,3,7,6,2,7,1,,2,1,3,8,88,1,2,34
"0201030010204901","02010300102049","020103088800102049",1,1225.01513671875,"02010300102",2,1,3,1,2,49,1,2,2,7,2,4,2,,1,2,1,6,,0,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,1,6,,,,,,6,6,1,1,7,6,5,7,1,,2,1,3,8,88,1,2,49
"0201030010206401","02010300102064","020103088800102064",1,1225.01513671875,"02010300102",2,1,3,1,2,64,1,2,2,7,2,6,2,,1,2,1,6,,0,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,1,6,,,,,,6,6,5,3,7,6,5,7,1,,2,1,3,8,88,1,2,64
"0201030010207901","02010300102079","020103088800102079",1,1225.01513671875,"02010300102",2,1,3,1,2,79,1,2,2,7,2,6,2,,1,2,1,6,,,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,4,6,,,,,,6,6,1,1,7,6,5,7,1,,2,1,3,8,88,1,2,79
"0201030010209401","02010300102094","020103088800102094",1,1225.01513671875,"02010300102",2,1,3,1,2,94,1,2,2,7,2,6,2,,1,2,1,6,,,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,1,6,,,,,,6,6,1,1,7,6,1,7,1,,2,1,3,8,88,1,2,94
"0201030010210901","02010300102109","020103088800102109",1,1225.01513671875,"02010300102",2,1,3,1,2,109,1,2,2,7,2,6,2,,1,2,1,6,,,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,,,6,6,2,2,7,6,5,7,1,,2,1,3,8,88,1,2,109
"0201030010211701","02010300102117","020103088800102117",1,86.379264831543,"02010300102",2,1,3,1,2,117,1,2,2,7,2,6,2,,1,2,1,6,,0,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,4,6,,,,,,6,6,4,4,7,6,4,7,1,,2,1,3,8,88,1,2,117
"0201030010212502","02010300102125","020103088800102125",1,1225.01513671875,"02010300102",2,1,3,1,2,125,2,2,2,7,2,6,2,,1,2,1,6,,0,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,3,3,,,,,,6,6,2,3,7,6,2,7,1,,2,1,3,8,88,1,2,125
"0201030010214001","02010300102140","020103088800102140",1,1225.01513671875,"02010300102",2,1,3,1,2,140,1,2,2,7,2,6,2,,1,2,1,6,,,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,1,6,,,,,,6,6,1,1,7,6,5,7,1,,2,1,3,8,88,1,2,140
"0201030020403701","02010300204037","020103010100204037",3,3111.69189453125,"02010300204",2,1,3,2,4,37,1,2,2,7,2,7,2,,1,2,1,6,,,,,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,,,,5,5,6,,,,3,3,6,6,5,5,6,6,5,5,1,,2,1,3,1,1,2,4,37
"0201030020408103","02010300204081","020103010100204081",3,3111.69189453125,"02010300204",2,1,3,2,4,81,3,2,2,7,2,7,2,,1,2,1,6,,,,,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,,,,2,5,6,,,,3,3,6,6,5,1,1,6,6,6,1,,2,1,3,1,1,2,4,81
"0201030020412501","02010300204125","020103010100204125",3,3111.69189453125,"02010300204",2,1,3,2,4,125,1,2,2,7,2,7,2,,1,2,1,6,,,,,1,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,,,,5,2,6,,,,3,3,6,6,6,5,6,6,5,6,1,,2,1,3,1,1,2,4,125
"0201030060100301","02010300601003","020103088800601003",1,443.895324707031,"02010300601",2,1,3,6,1,3,1,2,2,4,2,6,2,,3,2,2,6,,1,2,1,3,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,1,3,7,8,1,3,1,1,1,1,2,5,1,2,1,,2,1,3,8,88,6,1,3
"0201030060102201","02010300601022","020103088800601022",1,443.895324707031,"02010300601",2,1,3,6,1,22,1,2,2,7,2,6,2,,3,2,2,6,,,,0,3,0,2,,0,0,0,0,0,0,0,0,0,,,,1,11,2006,15,10,5,12,2,,,,,2,,2,6,1,6,,,,1,3,6,6,1,1,2,6,5,2,1,,2,1,3,8,88,6,1,22
"0201030060104009","02010300601040","020103088800601040",1,443.895324707031,"02010300601",2,1,3,6,1,40,9,2,2,4,2,6,2,,1,2,2,6,,2,,2,2,0,2,,0,0,0,0,0,0,0,0,0,,,,1,9,2008,15,12,5,10,2,,,,,2,,2,3,1,1,3,8,,1,3,1,1,1,1,4,5,5,2,1,,2,1,3,8,88,6,1,40
"0201030060105201","02010300601052","020103088800601052",1,33.2256965637207,"02010300601",2,1,3,6,1,52,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,2,1,3,8,88,6,1,52
"0201030060107901","02010300601079","020103088800601079",1,443.895324707031,"02010300601",2,1,3,6,1,79,1,2,2,7,2,7,2,,3,2,2,6,,,,0,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,3,6,,,,1,3,6,6,2,3,4,6,2,2,1,,2,1,3,8,88,6,1,79
"0201030060107903","02010300601079","020103088800601079",1,443.895324707031,"02010300601",2,1,3,6,1,79,3,2,2,7,2,6,2,,3,2,2,6,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,1,12,2006,15,5,10,12,2,,,,,2,,2,6,3,6,,,,1,3,6,6,3,3,4,6,5,4,1,,2,1,3,8,88,6,1,79
"0201030060109701","02010300601097","020103088800601097",1,443.895324707031,"02010300601",2,1,3,6,1,97,1,2,2,4,2,6,2,,3,2,2,6,,0,1,0,3,0,2,,0,0,0,0,0,0,0,0,0,,,,1,11,2006,15,5,10,12,2,,,,,2,,2,1,1,1,2,8,,1,3,1,1,1,1,1,5,5,2,1,,2,1,3,8,88,6,1,97
"0201030060111501","02010300601115","020103088800601115",1,443.895324707031,"02010300601",2,1,3,6,1,115,1,2,2,4,2,6,2,,3,2,2,6,,0,1,0,3,0,2,,0,0,0,0,0,0,0,0,0,,,,1,11,2006,30,5,10,12,2,,,,,2,,2,1,1,1,3,9,,1,3,1,2,1,2,2,5,5,2,1,,2,1,3,8,88,6,1,115
"0201030060113301","02010300601133","020103088800601133",1,443.895324707031,"02010300601",2,1,3,6,1,133,1,2,2,4,2,6,2,,3,2,2,6,,0,,0,3,0,2,,0,0,0,0,0,0,0,0,0,,,,1,12,2007,15,5,10,12,2,,,,,2,,2,3,3,3,3,8,,1,3,5,3,5,3,3,5,5,2,1,,2,1,3,8,88,6,1,133
