"household_id2","ea_id2","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","pop_density","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","srtm","twi","srtm_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2015_tot","h2015_wetQ","h2015_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2015_eviarea","h2015_evimax","h2015_grn","h2015_sen","lat_dd_mod","lon_dd_mod"
"140903010900303078","140903010900303",1,6,6,448,6,"10000-20000",155,151,1144,261,684,0,190,323,2434,20,9,1,1,1,1,1,1,2,864,519,17,915,451,15,35,0.334,230,288,44,0.303,217,292,9.06107183279,38.7917785847
"140903010900303087","140903010900303",1,6,6,448,6,"10000-20000",155,151,1144,261,684,0,190,323,2429,13,9,1,1,1,1,1,1,2,864,518,17,915,451,15,35,0.334,230,288,44,0.303,217,292,9.06107183279,38.7917785847
"140903010900303096","140903010900303",1,6,6,448,6,"10000-20000",155,151,1144,261,684,0,190,323,2435,14,9,1,1,1,1,1,1,2,864,518,17,915,451,15,35,0.334,230,288,44,0.303,217,292,9.06107183279,38.7917785847
"140903010900303114","140903010900303",3,7,7,459,7,"500-1000",173,167,1081,258,652,18,110,323,2234,14,9,1,1,2,1,1,1,3,838,508,17,896,442,15,35,0.334,230,288,44,0.303,217,292,9.06107183279,38.7917785847
"140903010900303123","140903010900303",1,6,6,447,6,"10000-20000",155,151,1144,261,684,0,190,323,2435,14,9,1,1,1,1,1,1,2,864,518,17,916,451,15,35,0.334,230,288,44,0.303,217,292,9.06107183279,38.7917785847
"140903010900303132","140903010900303",1,6,6,447,6,"10000-20000",155,151,1144,261,684,0,190,323,2445,13,9,1,1,1,1,1,1,2,864,518,17,916,451,15,35,0.334,230,288,44,0.303,217,292,9.06107183279,38.7917785847
"140906010901008006","140906010901008",1,3,3,449,3,">20000",159,156,1146,262,684,0,190,323,2398,13,9,1,1,1,1,1,1,2,855,515,17,900,458,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008014","140906010901008",1,3,3,449,3,">20000",159,156,1146,262,684,0,190,323,2398,13,9,1,1,1,1,1,1,2,855,515,17,900,458,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008030","140906010901008",1,4,4,449,4,">20000",159,156,1146,262,684,0,190,323,2399,13,9,1,1,1,1,1,1,2,855,514,17,900,459,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008038","140906010901008",1,3,3,449,3,">20000",159,156,1146,262,684,0,190,323,2396,13,9,1,1,1,1,1,1,2,854,514,17,900,459,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008046","140906010901008",1,3,3,449,3,">20000",159,156,1146,262,684,0,190,323,2396,13,9,1,1,1,1,1,1,2,854,514,17,900,459,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008054","140906010901008",1,3,3,449,3,">20000",159,156,1146,262,684,0,190,323,2398,13,9,1,1,1,1,1,1,2,855,514,17,900,459,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008062","140906010901008",1,3,3,449,3,">20000",159,156,1146,262,684,0,190,323,2398,13,9,1,1,1,1,1,1,2,855,514,17,900,459,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008070","140906010901008",1,3,3,449,3,">20000",159,156,1146,262,684,0,190,323,2398,13,9,1,1,1,1,1,1,2,855,514,17,900,459,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008078","140906010901008",1,3,3,450,3,">20000",162,158,1145,262,681,0,190,323,2379,12,9,1,1,1,1,1,1,2,853,515,17,895,460,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008086","140906010901008",1,3,3,449,3,">20000",159,156,1146,262,684,0,190,323,2398,13,9,1,1,1,1,1,1,2,855,514,17,900,459,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008094","140906010901008",1,3,3,449,3,">20000",159,156,1146,262,684,0,190,323,2398,13,9,1,1,1,1,1,1,2,855,514,17,900,459,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008102","140906010901008",1,3,3,449,3,">20000",159,156,1148,263,686,0,190,323,2392,14,9,1,1,1,1,1,1,2,855,515,17,900,458,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008110","140906010901008",1,3,3,449,3,">20000",159,156,1146,262,684,0,190,323,2398,13,9,1,1,1,1,1,1,2,855,515,17,900,458,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140906010901008118","140906010901008",1,3,3,449,3,">20000",159,156,1148,263,686,0,190,323,2392,14,9,1,1,1,1,1,1,2,855,515,17,900,458,15,35,0.334,230,288,44,0.303,217,292,9.02357448302,38.7842487086
"140913010900632019","140913010900632",1,10,10,443,10,"2000-5000",160,155,1117,258,664,10,110,323,2427,13,9,1,1,2,2,1,1,4,844,498,17,907,446,15,35,0.334,230,288,44,0.303,217,292,9.03417992657,38.8425680751
"140913010900632039","140913010900632",1,10,10,443,10,"2000-5000",160,155,1117,258,664,13,110,323,2428,14,9,1,1,2,2,1,1,4,844,497,17,908,445,15,35,0.334,230,288,44,0.303,217,292,9.03417992657,38.8425680751
"140913010900632049","140913010900632",1,10,10,443,10,"2000-5000",160,155,1117,258,664,13,110,323,2428,14,9,1,1,2,2,1,1,4,844,497,17,907,445,15,35,0.334,230,288,44,0.303,217,292,9.03417992657,38.8425680751
"140913010900632059","140913010900632",1,10,10,443,10,"2000-5000",160,155,1117,258,664,13,110,323,2428,14,9,1,1,2,2,1,1,4,844,497,17,907,445,15,35,0.334,230,288,44,0.303,217,292,9.03417992657,38.8425680751
"140913010900632069","140913010900632",1,10,10,443,10,"2000-5000",160,155,1117,258,664,13,110,323,2435,12,9,1,1,2,2,1,1,4,844,497,17,908,445,15,35,0.334,230,288,44,0.303,217,292,9.03417992657,38.8425680751
"140913010900632079","140913010900632",1,10,10,443,10,"2000-5000",160,155,1117,258,664,20,110,323,2421,14,9,1,1,2,2,1,1,4,843,497,17,907,446,15,35,0.334,230,288,44,0.303,217,292,9.03417992657,38.8425680751
"140913010900632089","140913010900632",1,10,10,443,10,"2000-5000",160,155,1117,258,664,20,110,323,2421,14,9,1,1,2,2,1,1,4,843,497,17,906,446,15,35,0.334,230,288,44,0.303,217,292,9.03417992657,38.8425680751
"140913010900632099","140913010900632",0,22,22,431,22,"100-200",158,153,1062,264,640,50,20,323,2477,12,9,1,1,2,3,1,1,4,857,499,17,941,402,18,54,0.498,197,271,56,0.525,174,263,9.03417992657,38.8425680751
"140913010900632109","140913010900632",1,10,10,443,10,"2000-5000",160,155,1117,258,664,20,110,323,2415,12,9,1,1,2,2,1,1,4,843,497,17,906,446,15,35,0.334,230,288,44,0.303,217,292,9.03417992657,38.8425680751
"140913010900632129","140913010900632",1,10,10,443,10,"2000-5000",160,155,1117,258,664,20,110,323,2423,16,9,1,1,2,2,1,1,4,843,497,17,906,446,15,35,0.334,230,288,44,0.303,217,292,9.03417992657,38.8425680751
"140913010900632139","140913010900632",1,10,10,443,10,"2000-5000",160,155,1117,258,664,20,110,323,2423,16,9,1,1,2,2,1,1,4,844,497,17,907,446,15,35,0.334,230,288,44,0.303,217,292,9.03417992657,38.8425680751
"141006011000421004","141006011000421",2,7,7,447,7,"2000-5000",167,162,1115,254,661,0,190,323,2348,13,9,1,1,1,1,1,1,2,834,496,17,884,462,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421013","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2361,12,9,1,1,1,1,1,1,2,839,501,17,893,467,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421022","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2359,13,9,1,1,1,1,1,1,2,839,501,17,892,467,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421031","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2359,14,9,1,1,1,1,1,1,2,839,501,17,893,467,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421040","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2359,13,9,1,1,1,1,1,1,2,839,501,17,892,467,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421058","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2357,19,9,1,1,1,1,1,1,2,839,501,17,893,466,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421067","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2359,14,9,1,1,1,1,1,1,2,839,501,17,893,467,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421076","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2354,14,9,1,1,1,1,1,1,2,839,501,17,893,466,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421085","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2356,14,9,1,1,1,1,1,1,2,839,501,17,892,467,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421094","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2354,19,9,1,1,1,1,1,1,2,839,501,17,893,466,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421103","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2354,19,9,1,1,1,1,1,1,2,839,501,17,892,467,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421112","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2356,14,9,1,1,1,1,1,1,2,839,501,17,892,467,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421121","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2359,13,9,1,1,1,1,1,1,2,838,501,17,892,467,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141006011000421130","141006011000421",1,6,6,448,6,"5000-10000",165,159,1131,256,669,0,190,323,2359,13,9,1,1,1,1,1,1,2,839,501,17,892,467,15,35,0.334,230,288,44,0.303,217,292,9.01525667835,38.8137498499
"141012011000731003","141012011000731",2,6,6,455,6,"5000-10000",178,172,1035,250,632,1,190,323,2196,12,9,1,1,2,2,1,1,4,813,487,17,851,459,15,35,0.334,230,288,44,0.303,217,292,8.95426101301,38.7769014146
"141012011000731012","141012011000731",2,6,6,455,6,"5000-10000",178,172,1035,250,632,1,190,323,2197,17,9,1,1,2,2,1,1,4,813,487,17,851,458,15,35,0.334,230,288,44,0.303,217,292,8.95426101301,38.7769014146
"141012011000731021","141012011000731",2,6,6,455,6,"5000-10000",178,172,1035,250,632,1,190,323,2197,17,9,1,1,2,2,1,1,4,813,487,17,851,458,15,35,0.334,230,288,44,0.303,217,292,8.95426101301,38.7769014146
"141012011000731030","141012011000731",2,6,6,455,6,"5000-10000",178,172,1035,250,632,1,190,323,2197,17,9,1,1,2,2,1,1,4,813,487,17,851,458,15,35,0.334,230,288,44,0.303,217,292,8.95426101301,38.7769014146
"141012011000731048","141012011000731",2,6,6,455,6,"5000-10000",178,172,1035,250,632,1,190,323,2196,16,9,1,1,2,2,1,1,4,812,486,17,850,458,15,35,0.334,230,288,44,0.303,217,292,8.95426101301,38.7769014146
"141012011000731084","141012011000731",2,6,6,455,6,"5000-10000",178,172,1035,250,632,1,190,323,2197,12,9,1,1,2,2,1,1,4,813,487,17,851,458,15,35,0.334,230,288,44,0.303,217,292,8.95426101301,38.7769014146
"141012011000731093","141012011000731",2,6,6,455,6,"5000-10000",178,172,1035,250,632,1,190,323,2196,16,9,1,1,2,2,1,1,4,812,486,17,850,458,15,35,0.334,230,288,44,0.303,217,292,8.95426101301,38.7769014146
"141012011000731102","141012011000731",2,6,6,455,6,"2000-5000",178,172,1035,250,632,1,190,323,2190,16,9,1,1,2,2,1,1,4,812,486,17,849,458,15,35,0.334,230,288,44,0.303,217,292,8.95426101301,38.7769014146
"141012011000731111","141012011000731",2,6,6,455,6,"5000-10000",178,172,1035,250,632,1,190,323,2188,12,9,1,1,2,2,1,1,4,812,486,17,849,458,15,35,0.334,230,288,44,0.303,217,292,8.95426101301,38.7769014146
"141012011000731120","141012011000731",2,6,6,455,6,"5000-10000",178,172,1035,250,632,6,190,323,2188,12,9,1,1,2,2,1,1,4,811,486,17,849,459,15,35,0.334,230,288,44,0.303,217,292,8.95426101301,38.7769014146
"141012011000731129","141012011000731",2,6,6,455,6,"1000-2000",178,172,1035,250,632,2,190,323,2190,12,9,1,1,2,2,1,1,4,812,486,17,849,458,15,35,0.334,230,288,44,0.303,217,292,8.95426101301,38.7769014146
"150101010100211013","150101010100211",0,0,0,163,0,"10000-20000",250,269,621,123,282,52,30,312,1173,15,8,2,1,3,1,1,1,3,628,344,18,430,245,15,24,0.227,213,264,16,0.182,228,266,9.60370084541,41.8458991657
"150101010100211029","150101010100211",0,0,0,163,0,"10000-20000",248,268,624,124,283,52,30,312,1171,12,8,2,1,3,1,1,1,3,629,344,18,431,246,15,24,0.227,213,264,16,0.182,228,266,9.60370084541,41.8458991657
"150101010100211045","150101010100211",0,0,0,164,0,"10000-20000",248,268,624,124,283,55,30,312,1165,14,3,2,1,3,1,1,1,3,631,346,18,432,247,15,24,0.227,213,264,16,0.182,228,266,9.60370084541,41.8458991657
"150101010100211061","150101010100211",0,0,0,163,0,"10000-20000",247,265,636,125,288,52,30,312,1177,12,8,2,1,3,1,1,1,3,629,344,18,431,246,15,24,0.227,213,264,16,0.182,228,266,9.60370084541,41.8458991657
"150101010100211077","150101010100211",1,1,1,163,1,"10000-20000",250,269,621,123,282,56,14,312,1158,13,8,2,1,3,1,1,1,3,627,343,18,430,245,15,24,0.227,213,264,16,0.182,228,266,9.60370084541,41.8458991657
"150101010100211125","150101010100211",0,0,0,163,0,"10000-20000",247,265,633,125,286,52,30,312,1180,15,3,2,1,3,1,1,1,3,629,344,18,431,245,15,24,0.227,213,264,16,0.182,228,266,9.60370084541,41.8458991657
"150101010100211141","150101010100211",0,0,0,163,0,"10000-20000",250,269,621,123,282,52,30,312,1173,15,8,2,1,3,1,1,1,3,629,344,18,431,245,15,24,0.227,213,264,16,0.182,228,266,9.60370084541,41.8458991657
"150101010100211173","150101010100211",1,4,4,160,4,"10000-20000",239,253,661,129,300,10,110,322,1255,12,8,1,1,3,1,1,1,3,634,345,17,443,251,15,24,0.227,213,264,16,0.182,228,266,9.60370084541,41.8458991657
"150101010100211205","150101010100211",1,1,1,164,1,"10000-20000",249,267,624,124,283,47,30,312,1166,22,3,1,1,3,1,1,1,3,632,347,18,432,247,15,24,0.227,213,264,16,0.182,228,266,9.60370084541,41.8458991657
"150101010100253013","150101010100253",0,1,1,163,1,">20000",246,264,640,126,289,62,30,312,1199,14,3,2,1,3,1,1,1,3,632,346,17,432,246,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100253029","150101010100253",0,1,1,163,1,">20000",246,264,640,126,289,62,30,312,1198,14,3,2,1,3,1,1,1,3,632,346,17,432,246,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100253061","150101010100253",0,1,1,163,1,">20000",246,264,640,126,289,62,30,312,1198,14,3,2,1,3,1,1,1,3,632,346,17,433,247,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100253077","150101010100253",0,2,2,163,2,"10000-20000",246,264,640,126,289,58,30,312,1199,13,8,2,1,3,1,1,1,3,634,347,17,436,248,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100253093","150101010100253",1,1,1,163,1,">20000",246,264,637,125,288,57,30,312,1192,17,3,2,1,3,1,1,1,3,630,344,17,431,245,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100253125","150101010100253",0,1,1,163,1,">20000",246,264,637,125,288,57,30,312,1194,13,3,2,1,3,1,1,1,3,630,345,17,430,245,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100253134","150101010100253",0,1,1,162,1,"10000-20000",247,265,633,125,286,40,30,312,1181,13,3,2,1,3,1,1,1,3,627,343,18,429,244,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100253141","150101010100253",1,1,1,163,1,">20000",246,264,637,125,288,57,30,312,1192,17,3,2,1,3,1,1,1,3,629,344,17,430,245,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100253173","150101010100253",0,1,1,163,1,">20000",247,265,633,125,286,57,30,312,1194,18,3,2,1,3,1,1,1,3,630,345,17,430,245,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100253189","150101010100253",0,1,1,163,1,">20000",246,264,637,125,288,57,30,312,1194,13,3,2,1,3,1,1,1,3,630,345,17,431,245,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100253205","150101010100253",0,1,1,163,1,">20000",246,264,637,125,288,57,30,312,1195,13,3,2,1,3,1,1,1,3,631,345,17,431,246,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100253221","150101010100253",0,1,1,163,1,">20000",246,264,637,125,288,57,30,312,1195,13,3,2,1,3,1,1,1,3,631,345,17,431,246,15,24,0.227,213,264,16,0.182,228,266,9.59668925373,41.8551594457
"150101010100329001","150101010100329",0,1,1,163,1,"10000-20000",250,269,621,123,282,38,30,312,1179,15,8,2,1,3,1,1,1,3,627,343,18,430,245,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329013","150101010100329",1,3,3,162,3,">20000",246,264,637,125,288,36,30,312,1205,16,3,2,1,3,1,1,1,3,628,343,17,432,245,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329025","150101010100329",1,2,2,162,2,"10000-20000",246,264,637,125,288,37,30,312,1199,15,8,2,1,3,1,1,1,3,627,342,17,431,244,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329037","150101010100329",1,2,2,162,2,"5000-10000",246,264,637,125,288,37,30,312,1195,16,8,2,1,3,1,1,1,3,627,342,17,431,244,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329049","150101010100329",1,2,2,162,2,">20000",246,264,637,125,288,37,30,312,1203,13,8,2,1,3,1,1,1,3,628,342,17,431,245,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329061","150101010100329",1,2,2,162,2,"5000-10000",246,264,637,125,288,37,30,312,1199,15,8,2,1,3,1,1,1,3,627,342,17,431,244,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329073","150101010100329",1,2,2,162,2,"10000-20000",246,264,637,125,288,37,30,312,1199,15,8,2,1,3,1,1,1,3,627,342,17,431,244,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329097","150101010100329",1,2,2,162,2,"10000-20000",246,264,637,125,288,37,30,312,1197,14,8,2,1,3,1,1,1,3,627,342,17,430,244,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329109","150101010100329",1,2,2,162,2,"10000-20000",246,264,637,125,288,37,30,312,1197,14,8,2,1,3,1,1,1,3,627,342,17,430,244,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329121","150101010100329",1,2,2,162,2,"10000-20000",246,264,637,125,288,37,30,312,1197,14,8,2,1,3,1,1,1,3,627,342,17,430,244,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329133","150101010100329",1,2,2,162,2,"5000-10000",246,264,637,125,288,37,30,312,1199,15,8,2,1,3,1,1,1,3,627,342,17,431,244,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329145","150101010100329",1,2,2,162,2,">20000",246,264,637,125,288,36,30,312,1204,15,3,2,1,3,1,1,1,3,628,343,17,432,245,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329157","150101010100329",1,2,2,162,2,"10000-20000",246,264,637,125,288,37,30,312,1199,15,8,2,1,3,1,1,1,3,627,342,17,431,244,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100329169","150101010100329",1,2,2,162,2,">20000",246,264,637,125,288,36,30,312,1206,12,3,2,1,3,1,1,1,3,628,343,17,432,245,15,24,0.227,213,264,16,0.182,228,266,9.59512477587,41.8583147026
"150101010100431004","150101010100431",0,4,4,161,4,">20000",243,259,647,126,292,6,110,322,1233,12,13,1,1,3,1,1,1,3,636,346,17,443,252,15,24,0.227,213,264,16,0.182,228,266,9.58084854582,41.8521195965
"150101010100431015","150101010100431",0,4,4,162,4,">20000",241,256,657,128,298,12,110,322,1224,14,13,1,1,3,1,1,1,3,639,348,17,446,254,15,24,0.227,213,264,16,0.182,228,266,9.58084854582,41.8521195965
"150101010100431037","150101010100431",0,4,4,162,4,">20000",241,256,657,128,298,12,110,322,1224,14,13,1,1,3,1,1,1,3,639,348,17,446,254,15,24,0.227,213,264,16,0.182,228,266,9.58084854582,41.8521195965
"150101010100431048","150101010100431",0,4,4,162,4,">20000",241,256,657,128,298,10,110,322,1222,14,8,1,1,3,1,1,1,3,639,348,17,446,254,15,24,0.227,213,264,16,0.182,228,266,9.58084854582,41.8521195965
"150101010100431070","150101010100431",0,4,4,162,4,">20000",241,256,657,128,298,12,110,322,1227,14,13,1,1,3,1,1,1,3,639,348,17,446,254,15,24,0.227,213,264,16,0.182,228,266,9.58084854582,41.8521195965
"150101010100431092","150101010100431",1,4,4,162,4,"5000-10000",241,256,657,128,298,12,110,322,1239,14,13,1,1,3,1,1,1,3,640,349,17,447,255,15,24,0.227,213,264,16,0.182,228,266,9.58084854582,41.8521195965
"150101010100431103","150101010100431",1,4,4,162,4,"5000-10000",241,256,657,128,298,12,110,322,1232,13,13,1,1,3,1,1,1,3,640,349,17,447,254,15,24,0.227,213,264,16,0.182,228,266,9.58084854582,41.8521195965
"150101010100431114","150101010100431",1,4,4,162,4,"5000-10000",241,256,657,128,298,4,110,322,1243,12,13,1,1,3,1,1,1,3,640,349,17,447,255,15,24,0.227,213,264,16,0.182,228,266,9.58084854582,41.8521195965
"150101010100431136","150101010100431",1,4,4,162,4,"5000-10000",241,256,657,128,298,4,110,322,1243,12,13,1,1,3,1,1,1,3,640,349,17,447,255,15,24,0.227,213,264,16,0.182,228,266,9.58084854582,41.8521195965
"150101010100431147","150101010100431",0,4,4,162,4,">20000",241,256,657,128,298,12,110,322,1219,17,13,1,1,3,1,1,1,3,639,348,17,445,254,15,24,0.227,213,264,16,0.182,228,266,9.58084854582,41.8521195965
"150101010100431158","150101010100431",0,4,4,162,4,">20000",241,256,657,128,298,12,110,322,1224,14,13,1,1,3,1,1,1,3,639,348,17,446,254,15,24,0.227,213,264,16,0.182,228,266,9.58084854582,41.8521195965
"150101010100613001","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1224,13,3,2,1,3,1,1,1,3,630,343,17,437,247,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613013","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1223,14,3,2,1,3,1,1,1,3,630,343,17,437,247,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613025","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1226,14,3,2,1,3,1,1,1,3,630,343,17,437,247,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613037","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1223,14,3,2,1,3,1,1,1,3,630,343,17,436,247,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613049","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1221,13,3,2,1,3,1,1,1,3,630,343,17,436,247,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613061","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1224,13,3,2,1,3,1,1,1,3,630,343,17,437,247,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613073","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1221,13,3,2,1,3,1,1,1,3,630,343,17,436,247,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613085","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1224,13,3,2,1,3,1,1,1,3,630,343,17,437,248,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613097","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1227,14,3,2,1,3,1,1,1,3,631,343,17,437,248,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613109","150101010100613",1,4,4,161,4,"10000-20000",243,260,645,126,292,8,110,322,1226,14,3,2,1,3,1,1,1,3,630,343,17,437,248,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613121","150101010100613",1,4,4,161,4,"10000-20000",243,260,645,126,292,8,110,322,1226,14,3,2,1,3,1,1,1,3,630,343,17,437,248,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613133","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1226,14,3,2,1,3,1,1,1,3,630,343,17,437,248,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613145","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1221,13,3,2,1,3,1,1,1,3,630,343,17,437,247,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613157","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1224,13,3,2,1,3,1,1,1,3,630,343,17,437,248,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100613169","150101010100613",1,4,4,161,4,">20000",243,260,645,126,292,8,110,322,1227,14,3,2,1,3,1,1,1,3,631,343,17,438,248,15,24,0.227,213,264,16,0.182,228,266,9.59210935206,41.874381517
"150101010100807010","150101010100807",1,5,5,159,5,"10000-20000",244,262,640,125,289,10,190,312,1192,13,8,2,1,3,1,1,1,3,617,335,16,424,238,15,24,0.227,213,264,16,0.182,228,266,9.59312086698,41.8806429111
"150101010100807020","150101010100807",1,4,4,159,4,"10000-20000",244,262,640,125,289,10,190,312,1199,14,8,2,1,3,1,1,1,3,618,336,16,425,239,15,24,0.227,213,264,16,0.182,228,266,9.59312086698,41.8806429111
"150101010100807030","150101010100807",1,5,5,159,5,"10000-20000",244,262,640,125,289,10,190,312,1197,17,8,2,1,3,1,1,1,3,618,335,16,424,239,15,24,0.227,213,264,16,0.182,228,266,9.59312086698,41.8806429111
"150101010100807050","150101010100807",2,5,5,159,5,"10000-20000",244,262,640,125,289,10,190,312,1194,13,8,2,1,3,1,1,1,3,617,335,16,424,239,15,24,0.227,213,264,16,0.182,228,266,9.59312086698,41.8806429111
