"","zone","state","lga","sector","ea","hhid","plotid","s11aq4a","s11aq4b","s11aq4c","s11aq4d","s11aq5c","s11aq6"
"2996",4,16,1622,2,18,160031,1,700,1,"",0.2,101,1
"2997",4,16,1624,1,136,160032,1,500,3,"",397.3,161,1
"2998",4,16,1624,1,136,160032,2,600,3,"",423.7,162,1
"2999",4,16,1624,1,136,160033,1,1800,3,"",432.8,191,1
"3000",4,16,1624,1,136,160033,2,1200,3,"",243.9,192,2
"3001",4,16,1624,1,136,160033,3,1000,3,"",179.4,193,3
"3002",4,16,1622,2,18,160034,1,500,3,"",426.5,91,1
"3003",4,16,1624,1,136,160035,1,3000,3,"",359.1,241,1
"3004",4,16,1624,1,136,160036,1,200,1,"",160,91,1
"3005",4,16,1624,1,136,160036,2,200,3,"",303.95,92,1
"3006",4,16,1622,2,18,160037,1,600,3,"",433.8,81,1
"3007",4,16,1606,2,590,160038,1,3000,1,"",143.4,31,1
"3008",4,16,1606,2,590,160039,1,200,1,"",285.7,351,1
"3009",4,16,1624,1,136,160041,1,1000,3,"",205.8,141,1
"3010",4,16,1624,1,136,160041,2,1900,3,"",438.7,142,2
"3011",4,16,1622,2,18,160042,1,2,4,"",416.3,111,1
"3012",4,16,1622,2,18,160043,1,20,4,"",248.4,71,1
"3013",4,16,1622,2,18,160043,2,20,4,"",417.3,72,1
"3014",4,16,1622,2,18,160044,1,20,4,"",318.5,121,2
"3015",4,16,1622,2,18,160044,2,30,4,"",519.3,122,2
"3016",4,16,1612,2,414,160046,1,2000,3,"",321.7,191,1
"3017",4,16,1612,2,414,160046,2,3600,3,"",418.1,192,2
"3018",4,16,1612,2,414,160047,1,3,4,"",476.4,41,1
"3019",4,16,1602,2,1576,160048,1,1800,3,"",345.8,91,1
"3020",4,16,1602,2,1576,160049,1,1500,3,"",123.9,121,1
"3021",4,16,1602,2,1576,160049,2,1800,3,"",349.6,122,2
"3022",4,16,1602,2,1576,160050,1,1500,3,"",345.8,141,1
"3023",4,16,1613,2,440,160051,1,1,4,"",229.4,191,1
"3024",4,16,1613,2,440,160051,2,1,4,"",183,192,1
"3025",4,16,1613,2,440,160052,1,3,4,"",2467,171,1
"3026",4,16,1613,2,440,160053,1,1,4,"",310.6,91,1
"3027",4,16,1613,2,440,160053,2,0.5,4,"",273.9,92,1
"3028",4,16,1613,2,440,160053,3,0.5,4,"",183.6,93,1
"3029",4,16,1613,2,440,160054,1,380,1,"",159.9,51,1
"3030",4,16,1613,2,440,160054,2,500,3,"",204.4,52,1
"3031",4,16,1613,2,440,160055,1,100,3,"",154.8,111,1
"3032",4,16,1613,2,440,160055,2,160,1,"",47.6,112,1
"3033",4,16,1613,2,440,160056,1,450,1,"",261.1,31,1
"3034",4,16,1613,2,440,160057,1,1000,1,"",306.1,211,1
"3035",4,16,1613,2,440,160057,2,80,2,"",231.2,212,1
"3036",4,16,1613,2,440,160057,3,120,1,"",34.9,213,1
"3037",4,16,1613,2,440,160058,1,400,1,"",95.6,71,1
"3038",4,16,1613,2,440,160058,2,700,1,"",279.3,72,1
"3039",4,16,1613,2,440,160059,1,1000,1,"",480.1,11,1
"3040",4,16,1613,2,440,160059,2,150,1,"",125.2,12,1
"3041",4,16,1613,2,440,160060,1,1000,3,"",313.7,131,1
"3042",4,16,1613,2,440,160060,2,580,3,"",19,132,1
"3043",4,16,1616,2,296,160061,1,700,1,"",225.7,NA,1
"3044",4,16,1616,2,296,160062,1,500,1,"",72.5,1,NA
"3045",4,16,1616,2,296,160062,2,200,3,"",79.5,1,NA
"3046",4,16,1616,2,296,160062,3,400,3,"",170.4,1,NA
"3047",4,16,1616,2,296,160063,1,300,3,"",102.2,31,1
"3048",4,16,1616,2,296,160064,1,1,4,"",178.9,11,1
"3049",4,16,1616,2,296,160064,2,1,4,"",113.6,12,1
"3050",4,16,1616,2,296,160064,3,0.5,4,"",22.7,13,1
"3051",4,16,1616,2,296,160064,4,1,4,"",159,14,1
"3052",4,16,1616,2,296,160065,1,1,4,"",286.8,101,1
"3053",4,16,1616,2,296,160065,2,2,4,"",2896,102,1
"3054",4,16,1616,2,296,160066,1,1,4,"",73.8,71,1
"3055",4,16,1616,2,296,160066,2,1.5,4,"",442.9,72,1
"3056",4,16,1616,2,296,160066,3,0.5,4,"",56.8,73,1
"3057",4,16,1616,2,296,160067,1,245,1,"",51.1,21,2
"3058",4,16,1616,2,296,160067,2,360,1,"",159,23,2
"3059",4,16,1616,2,296,160067,3,450,1,"",127.8,23,2
"3060",4,16,1616,2,296,160067,4,207,1,"",51.9,24,2
"3061",4,16,1616,2,296,160068,1,100,1,"",238.5,61,2
"3062",4,16,1616,2,296,160069,1,220,1,"",170.4,51,1
"3063",4,16,1616,2,296,160069,2,300,1,"",496.9,52,1
"3064",4,16,1616,2,296,160069,3,150,1,"",82.3,53,1
"3065",4,16,1616,2,296,160070,1,177,1,"",31.2,81,1
"3066",4,16,1620,2,106,160071,1,1020,1,"",326.4,31,1
"3067",4,16,1620,2,106,160071,2,550,3,"",255.4,32,1
"3068",4,16,1620,2,106,160072,1,4100,3,"",306.5,151,1
"3069",4,16,1620,2,106,160072,2,1600,3,"",212.9,152,1
"3070",4,16,1620,2,106,160072,3,3100,3,"",703.8,153,1
"3071",4,16,1620,2,106,160072,4,2280,1,"",115.2,154,1
"3072",4,16,1620,2,106,160073,1,1470,3,"",164.6,181,1
"3073",4,16,1620,2,106,160073,2,3050,3,"",90.8,182,1
"3074",4,16,1620,2,106,160073,3,3000,3,"",85.1,183,1
"3075",4,16,1620,2,106,160073,4,1300,3,"",312,184,1
"3076",4,16,1620,2,106,160074,1,170,1,"",130.5,161,1
"3077",4,16,1620,2,106,160074,2,1865,1,"",229.9,162,1
"3078",4,16,1620,2,106,160074,3,1000,3,"",332.1,163,1
"3079",4,16,1620,2,106,160075,1,170,1,"",198.7,71,1
"3080",4,16,1620,2,106,160075,2,230,1,"",272.5,72,1
"3081",4,16,1620,2,106,160076,1,170,1,"",306.5,11,1
"3082",4,16,1620,2,106,160076,2,800,1,"",173.1,12,1
"3083",4,16,1620,2,106,160077,1,1,4,"",317.9,91,1
"3084",4,16,1620,2,106,160077,2,1,4,"",567.6,92,1
"3085",4,16,1620,2,106,160077,3,1.5,4,"",638.6,93,1
"3086",4,16,1620,2,106,160078,1,0.5,4,"",124.9,221,1
"3087",4,16,1620,2,106,160078,2,0.5,4,"",343.4,222,1
"3088",4,16,1620,2,106,160078,3,1,4,"",144.7,223,1
"3089",4,16,1620,2,106,160079,1,0.5,4,"",241.2,41,1
"3090",4,16,1620,2,106,160080,1,0.5,4,"",79.5,101,1
"3091",4,16,1618,2,1060,160081,1,4600,3,"",210,161,1
"3092",4,16,1618,2,1060,160081,2,6100,3,"",636.2,162,1
"3093",4,16,1618,2,1060,160082,1,6050,3,"",284,11,1
"3094",4,16,1618,2,1060,160082,2,5100,3,"",593.6,12,1
"3095",4,16,1618,2,1060,160082,3,7100,3,"",525.5,13,1
"3096",4,16,1618,2,1060,160083,1,3615,1,"",516.9,121,1
"3097",4,16,1618,2,1060,160083,2,4000,3,"",24.1,122,1
"3098",4,16,1618,2,1060,160083,3,4565,3,"",156.2,123,1
"3099",4,16,1618,2,1060,160084,1,2820,3,"",193.1,191,2
"3100",4,16,1618,2,1060,160084,2,6600,3,"",221.5,192,2
"3101",4,16,1618,2,1060,160084,3,3320,NA,"",153.9,193,2
"3102",4,16,1618,2,1060,160085,1,2,4,"",451.6,111,1
"3103",4,16,1618,2,1060,160085,2,3,4,"",1931.4,112,1
"3104",4,16,1618,2,1060,160086,1,3,5,"",3567.4,71,1
"3105",4,16,1618,2,1060,160087,1,2,4,"",1235.5,181,1
"3106",4,16,1618,2,1060,160088,1,5043,1,"",27.8,141,1
"3107",4,16,1618,2,1060,160088,2,6910,1,"",363.6,142,1
"3108",4,16,1618,2,1060,160088,3,5030,1,"",201.7,143,1
"3109",4,16,1618,2,1060,160088,4,3100,1,"",335.2,144,1
"3110",4,16,1618,2,1060,160088,5,4522,1,"",45.4,145,1
"3111",4,16,1618,2,1060,160089,1,5020,3,"",301.1,41,1
"3112",4,16,1618,2,1060,160089,2,11020,1,"",866.3,42,1
"3113",4,16,1618,2,1060,160090,1,5085,1,"",1283.8,51,1
"3114",4,16,1618,2,1060,160090,2,4070,1,"",73.3,52,1
"3115",4,16,1618,2,1060,160090,3,4820,1,"",122.1,53,1
"3116",4,16,1601,2,954,160091,1,182,3,"",45.4,51,2
"3117",4,16,1601,2,954,160091,2,500,3,"",928.8,52,2
"3118",4,16,1601,2,954,160092,1,500,3,"",701.4,111,1
"3119",4,16,1601,2,954,160092,2,300,3,"",2601.3,112,1
"3120",4,16,1601,2,954,160093,1,350,3,"",127.8,121,1
"3121",4,16,1601,2,954,160093,2,300,3,"",298.2,122,1
"3122",4,16,1601,2,954,160094,1,100,3,"",501.2,81,1
"3123",4,16,1601,2,954,160094,2,95,3,"",0.1,82,1
"3124",4,16,1601,2,954,160095,1,340,3,"",176.7,91,1
"3125",4,16,1601,2,954,160095,2,85,3,"",154.1,92,1
"3126",4,16,1601,2,954,160095,3,300,3,"",395.5,93,1
"3127",4,16,1601,2,954,160096,1,70,3,"",195.9,61,1
"3128",4,16,1601,2,954,160096,2,90,3,"",165.2,62,1
"3129",4,16,1601,2,954,160096,3,111,3,"",193.8,63,1
"3130",4,16,1601,2,954,160097,1,4,4,"",1135.9,31,1
"3131",4,16,1601,2,954,160097,2,2,4,"",369.2,32,1
"3132",4,16,1601,2,954,160097,3,5,4,"",15156.2,33,1
"3133",4,16,1601,2,954,160098,1,0.5,4,"",135.4,21,1
"3134",4,16,1601,2,954,160098,2,0.5,4,"",242.2,22,1
"3135",4,16,1601,2,954,160099,1,1,4,"",1,141,1
"3136",4,16,1601,2,954,160099,2,2,4,"",1,142,1
"3137",4,16,1601,2,954,160100,1,0.5,4,"",19.9,71,1
"3138",4,16,1601,2,954,160100,2,2,4,"",1138.8,72,1
"3139",4,16,1606,2,590,160101,1,510,1,"",145.7,131,1
"3140",4,16,1606,2,590,160101,2,1120,1,"",313.8,132,1
"3141",4,16,1624,1,286,160102,1,1010,1,"",353.8,81,1
"3142",4,16,1624,1,286,160102,2,450,1,"",166,82,1
"3143",4,16,1624,1,286,160102,3,880,1,"",238.7,83,1
"3144",4,16,1624,1,286,160102,4,NA,NA,"",NA,84,1
"3145",4,16,1606,2,590,160103,1,880,1,"",218.7,151,1
"3146",4,16,1606,2,590,160103,2,630,1,"",172.9,152,1
"3147",4,16,1610,2,1006,160104,1,100,1,"",162.3,61,1
"3148",4,16,1610,2,1006,160104,2,2000,1,"",257.2,62,1
"3149",4,16,1610,2,1006,160105,1,200,1,"",326.5,21,1
"3150",4,16,1610,2,1006,160105,2,100,1,"",167.4,22,1
"3151",4,16,1624,1,286,160106,1,300,1,"",418,11,1
"3152",4,16,1606,2,590,160107,1,460,3,"",137.2,201,1
"3153",4,16,1606,2,590,160107,2,1200,3,"",288.3,202,2
"3154",4,16,1606,2,590,160107,3,1000,3,"",216.6,203,1
"3155",4,16,1606,2,590,160108,1,1000,3,"",214.5,61,1
"3156",4,16,1606,2,590,160108,2,2200,3,"",460.7,62,3
"3157",4,16,1606,2,590,160109,1,1200,3,"",275.5,111,2
"3158",4,16,1606,2,590,160109,2,900,3,"",138.6,112,6
"3159",4,16,1606,2,590,160109,3,1000,3,"",221.3,113,1
"3160",4,16,1624,1,286,160110,1,1500,3,"",332.8,201,1
"3161",4,16,1624,1,286,160110,2,1900,3,"",437.7,202,1
"3162",4,16,1624,1,286,160110,3,1450,3,"",321.5,203,1
"3163",4,16,1603,2,158,160111,1,4040,3,"",39.7,131,1
"3164",4,16,1603,2,158,160111,2,8090,1,"",704.1,132,1
"3165",4,16,1603,2,158,160111,3,5030,3,"",476.9,133,1
"3166",4,16,1610,2,1006,160112,1,100,1,"",322.7,101,1
"3167",4,16,1610,2,1006,160112,2,100,1,"",362.6,102,1
"3168",4,16,1624,1,286,160113,1,1600,3,"",382.1,61,2
"3169",4,16,1610,2,1006,160114,1,1450,3,"",333.5,31,1
"3170",4,16,1610,2,1006,160114,2,1250,3,"",303.5,32,1
"3171",4,16,1610,2,1006,160115,1,1000,3,"",325.7,41,1
"3172",4,16,1610,2,1006,160115,2,900,3,"",214.1,42,1
"3173",4,16,1610,2,1006,160116,1,1000,3,"",289.1,81,2
"3174",4,16,1610,2,1006,160116,2,900,3,"",229.3,82,2
"3175",4,16,1610,2,1006,160117,1,200,1,"",289,91,1
"3176",4,16,1610,2,1006,160117,2,200,1,"",293.3,92,1
"3177",4,16,1612,2,414,160118,1,980,1,"",252,101,2
"3178",4,16,1612,2,414,160118,2,600,1,"",152.8,102,2
"3179",4,16,1602,2,1576,160119,1,670,1,"",159.2,61,2
"3180",4,16,1602,2,1576,160119,2,1000,1,"",190.4,62,2
"3181",4,16,1602,2,1576,160120,1,1100,1,"",205,131,1
"3182",4,16,1602,2,1576,160120,2,1400,1,"",287,132,1
"3183",4,16,1602,2,1576,160121,1,800,1,"",188.7,51,1
"3184",4,16,1602,2,1576,160121,2,1200,1,"",269.5,52,1
"3185",4,16,1602,2,1576,160124,1,200,3,"",115.9,41,1
"3186",4,16,1602,2,1576,160124,2,400,3,"",443.9,42,1
"3187",4,16,1602,2,1576,160125,1,400,3,"",341.4,101,1
"3188",4,16,1602,2,1576,160125,2,300,3,"",366.4,102,1
"3189",4,16,1602,2,1576,160126,1,200,3,"",156.7,11,1
"3190",4,16,1602,2,1576,160126,2,200,3,"",207.9,12,1
"3191",4,16,1612,2,414,160127,1,700,3,"",507.3,161,1
"3192",4,16,1612,2,414,160128,1,500,3,"",397.3,131,1
"3193",4,16,1622,2,18,160129,1,600,3,"",0.2,31,1
"3194",4,16,1612,2,414,160130,1,1200,1,"",401,221,2
"3195",4,16,1612,2,414,160131,1,1500,1,"",357.5,211,1
"3196",4,16,1612,2,414,160131,2,1550,1,"",361.9,212,1
"3197",4,16,1624,1,286,160132,1,1350,3,"",336.5,31,1
"3198",4,16,1624,1,286,160133,1,1000,1,"",275.5,111,1
"3199",4,16,1605,2,180,160144,1,637,1,"",136.2,NA,2
"3200",4,16,1605,2,180,160144,2,560,3,"",136.2,NA,2
"3201",4,16,1605,2,180,160144,3,680,1,"",354.7,NA,2
"3202",4,16,1605,2,180,160145,1,NA,NA,"",NA,NA,NA
"3203",4,16,1605,2,180,160146,1,198,1,"",56.8,191,1
"3204",4,16,1605,2,180,160146,2,240,1,"",144.7,192,1
"3205",4,16,1605,2,180,160146,3,160,1,"",127.7,193,1
"3206",4,16,1605,2,180,160147,1,217,NA,"",73.8,151,1
"3207",4,16,1605,2,180,160147,2,3070,NA,"",170.3,152,1
"3208",4,16,1605,2,180,160148,1,134.5,1,"",178.8,11,1
"3209",4,16,1605,2,180,160149,1,850,3,"",561.9,111,1
"3210",4,16,1605,2,180,160150,1,100,3,"",227.9,131,1
"3211",4,16,1605,2,180,160150,2,800,1,"",102.2,132,1
"3212",4,16,1605,2,180,160151,1,1,4,"",218.5,211,1
"3213",4,16,1605,2,180,160151,2,0.5,4,"",28.4,212,1
"3214",4,16,1605,2,180,160151,3,0.5,4,"",70.9,213,1
"3215",4,16,1605,2,180,160152,1,0.5,4,"",25.5,31,1
"3216",4,16,1605,2,180,160153,1,1150,1,"",442.7,NA,1
"3217",4,16,1603,2,158,160154,1,2878,3,"",530.9,111,1
"3218",4,16,1603,2,158,160154,2,1735,3,"",39.7,112,1
"3219",4,16,1603,2,158,160155,1,0.5,4,"",67.2,191,1
"3220",4,16,1609,2,738,160156,1,300,3,"",221.6,131,1
"3221",4,16,1609,2,738,160157,1,950,1,"",201.8,111,1
"3222",4,16,1609,2,738,160158,1,500,3,"",229.8,51,2
"3223",4,16,1609,2,738,160160,1,1050,1,"",2120,81,1
"3224",4,16,1609,2,738,160160,2,1850,1,"",351.6,82,1
"3225",4,16,1609,2,738,160162,1,500,3,"",262.4,41,1
"3226",4,16,1608,2,1104,160163,1,1100,1,"",214.7,261,2
"3227",4,16,1608,2,1104,160164,1,1500,3,"",213.8,31,3
"3228",4,16,1608,2,1104,160165,1,400,3,"",321.5,161,1
"3229",4,16,1608,2,1104,160166,1,9100,1,"",183.3,131,1
"3230",4,16,1608,2,1104,160167,1,1900,3,"",304.4,241,1
"3231",4,16,1608,2,1104,160167,2,2000,3,"",305.7,242,2
"3232",4,16,1609,2,738,160168,1,1200,1,"",248.6,61,2
"3233",4,16,1609,2,738,160169,1,1600,3,"",239.9,31,1
"3234",4,16,1609,2,738,160169,2,1600,3,"",378.9,32,2
"3235",4,16,1609,2,738,160170,1,400,3,"",239.8,121,1
"3236",4,16,1609,2,738,160170,2,300,3,"",173.4,121,1
"3237",4,16,1608,2,1104,160171,1,300,3,"",246,281,1
"3238",4,16,1609,2,738,160172,1,15000,3,"",206.6,71,2
"3239",4,16,1608,2,1104,160173,1,1000,1,"",193.7,91,1
"3240",4,16,1608,2,1104,160173,2,800,1,"",164.8,92,1
"3241",4,16,1612,2,108,160174,1,3,4,"",1116.2,61,1
"3242",4,16,1612,2,108,160174,2,6,4,"",1090.7,62,1
"3243",4,16,1612,2,108,160174,3,5,4,"",607.8,63,1
"3244",4,16,1612,2,108,160175,1,3,4,"",1627.5,51,2
"3245",4,16,1612,2,108,160175,2,3,4,"",1440,52,2
"3246",4,16,1612,2,108,160175,3,1.5,4,"",704.4,53,2
"3247",4,16,1603,2,158,160176,1,1,4,"",255.5,161,1
"3248",4,16,1603,2,158,160176,2,6,4,"",221.4,162,1
"3249",4,16,1603,2,158,160176,3,2,4,"",360.5,163,1
"3250",4,16,1603,2,158,160177,1,4,4,"",533.7,111,1
"3251",4,16,1603,2,158,160177,2,2,4,"",264.4,112,1
"3252",4,16,1603,2,158,160178,1,6100,3,"",536.6,281,1
"3253",4,16,1603,2,158,160178,2,1500,3,"",48.3,282,1
"3254",4,16,1603,2,158,160179,1,2001,3,"",159,251,1
"3255",4,16,1603,2,158,160179,2,3021,3,"",556.4,252,1
"3256",4,16,1603,2,158,160179,3,2000,3,"",90.8,253,1
"3257",4,16,1603,2,158,160180,1,1040,3,"",329.3,51,1
"3258",4,16,1603,2,158,160180,2,1240,1,"",306.6,52,1
"3259",4,16,1603,2,158,160180,3,800,3,"",170.3,53,1
"3260",4,16,1612,2,108,160181,1,1,4,"",68.2,71,1
"3261",4,16,1612,2,108,160181,2,1,4,"",369.2,72,1
"3262",4,16,1612,2,108,160181,3,1.5,4,"",369.2,73,1
"3263",4,16,1612,2,108,160182,1,9070,3,"",164.7,91,1
"3264",4,16,1612,2,108,160182,2,8030,3,"",28.4,92,1
"3265",4,16,1612,2,108,160182,3,9093,3,"",249.9,93,1
"3266",4,16,1612,2,108,160183,1,9040,3,"",247.1,11,1
"3267",4,16,1612,2,108,160183,2,6077,3,"",147.7,12,1
"3268",4,16,1612,2,108,160183,3,8040,3,"",180.64,13,1
"3269",4,16,1603,2,158,160184,1,5500,3,"",68.1,341,1
"3270",4,16,1603,2,158,160184,2,2050,3,"",93.7,342,1
"3271",4,16,1603,2,158,160185,1,3610,3,"",475.9,21,1
"3272",4,16,1612,2,108,160186,1,9990,3,"",113.6,31,1
"3273",4,16,1612,2,108,160186,2,8672,3,"",301.1,32,1
"3274",4,16,1612,2,108,160186,3,7680,3,"",426,33,1
"3275",4,16,1612,2,108,160187,1,3085,3,"",31.2,81,NA
"3276",4,16,1612,2,108,160187,2,1140,3,"",937,82,NA
"3277",4,16,1612,2,108,160188,1,3515,3,"",164.7,21,1
"3278",4,16,1612,2,108,160188,2,4735,3,"",701.5,22,1
"3279",4,16,1612,2,108,160188,3,5325,3,"",920.2,23,1
"3280",4,16,1612,2,108,160189,1,3430,3,"",383.4,41,1
"3281",4,16,1612,2,108,160189,2,5350,3,"",536.8,42,1
"3282",4,16,1612,2,108,160189,3,1660,3,"",102.3,43,1
"3283",4,16,1612,2,108,160190,1,2170,3,"",19.3,101,1
"3284",4,16,1612,2,108,160190,2,6300,3,"",7.8,102,1
"3285",4,16,1612,2,108,160190,3,2780,3,"",78.2,103,1
"3286",3,17,1706,2,284,170001,1,300,2,"",38336,101,1
"3287",3,17,1706,2,284,170002,1,700,2,"",11659,301,1
"3288",3,17,1706,2,284,170003,1,1000,2,"",49188,501,1
"3289",3,17,1706,2,284,170004,1,100,2,"",325.08,701,1
"3290",3,17,1706,2,284,170005,1,250,2,"",7852,901,1
"3291",3,17,1706,2,284,170006,1,480,2,"",1470.8,1101,1
"3292",3,17,1706,2,284,170007,1,100,2,"",6175.6,1301,1
"3293",3,17,1706,2,284,170008,1,140,2,"",6499.7,1501,1
"3294",3,17,1706,2,284,170009,1,524,2,"",9705.6,1801,1
"3295",3,17,1706,2,284,170009,2,405,2,"",5228.2,1802,1
"3296",3,17,1706,2,284,170009,3,282,2,"",1429.2,1803,1
"3297",3,17,1706,2,284,170010,1,100,2,"",1786.05,2001,1
"3298",3,17,1719,2,1354,170011,1,120,2,"",1747.8,101,1
"3299",3,17,1719,2,1354,170012,1,270,2,"",6818.2,301,1
"3300",3,17,1719,2,1354,170013,1,150,2,"",3643.6,6001,1
"3301",3,17,1719,2,1354,170014,1,100,2,"",48776,801,1
"3302",3,17,1719,2,1354,170015,1,280,2,"",4280.2,101,1
"3303",3,17,1719,2,1354,170015,2,125,2,"",1155.3,102,1
"3304",3,17,1719,2,1354,170016,1,100,2,"",1155.4,1301,1
"3305",3,17,1719,2,1354,170017,1,100,2,"",2314.6,1501,1
"3306",3,17,1719,2,1354,170018,1,200,2,"",6566.8,1701,1
"3307",3,17,1719,2,1354,170019,1,204,2,"",2493.4,2001,1
"3308",3,17,1719,2,1354,170020,1,500,2,"",4629.3,2201,1
"3309",3,17,1704,2,1080,170023,1,280,2,"",1729.8,701,1
"3310",3,17,1704,2,1080,170024,1,70,2,"",800.4,1001,1
"3311",3,17,1704,2,1080,170026,1,180,2,"",4857.4,1601,1
"3312",3,17,1704,2,1080,170027,1,3,2,"",4586.4,1801,1
"3313",3,17,1704,2,1080,170028,1,250,2,"",5503.2,1601,1
"3314",3,17,1704,2,1080,170029,1,320,2,"",4580.7,2401,1
"3315",3,17,1704,2,1080,170030,1,15,2,"",3943,2701,1
"3316",3,17,1704,1,2074,170032,1,136,2,"",6642.7,NA,1
"3317",3,17,1704,1,2074,170038,1,100,2,"",1102.3,2501,3
"3318",3,17,1722,2,96,170041,1,8,5,"",7244.4,101,1
"3319",3,17,1722,2,96,170042,1,90,5,"",NA,101,1
"3320",3,17,1722,2,96,170043,1,50,2,"",789.1,2201,1
"3321",3,17,1722,2,96,170044,1,100,2,"",4231.2,2501,1
"3322",3,17,1722,2,96,170045,1,3,5,"",2613.3,2801,1
"3323",3,17,1722,2,96,170046,1,60,5,"",2751.1,3101,1
"3324",3,17,1722,2,96,170047,1,150,2,"",3091.2,3401,1
"3325",3,17,1722,2,96,170048,1,3,5,"",7640.1,3701,1
"3326",3,17,1722,2,96,170049,1,3,5,"",2943.4,4001,1
"3327",3,17,1715,2,2244,170051,1,250,2,"",552.4,101,1
"3328",3,17,1715,2,2244,170052,1,7,2,"",3752.5,201,1
"3329",3,17,1715,2,2244,170053,1,300,2,"",17866,401,1
"3330",3,17,1715,2,2244,170054,1,100,2,"",5886.6,501,1
"3331",3,17,1715,2,2244,170055,1,281,2,"",4087.1,601,1
"3332",3,17,1715,2,2244,170056,1,2,2,"",1939.9,801,1
"3333",3,17,1715,2,2244,170057,1,240,2,"",5412.2,901,1
"3334",3,17,1715,2,2244,170057,2,310,2,"",8974.7,902,1
"3335",3,17,1715,2,2244,170058,1,120,2,"",2217.7,1001,1
"3336",3,17,1715,2,2244,170059,1,100,2,"",3261.3,1201,1
"3337",3,17,1715,2,2244,170060,1,300,2,"",4020.2,1301,1
"3338",3,17,1710,2,546,170061,1,350,7,"",1697.6,101,1
"3339",3,17,1710,2,546,170062,1,2,5,"",1699.8,301,1
"3340",3,17,1710,2,546,170063,1,700,2,"",4047.7,401,1
"3341",3,17,1710,2,546,170064,1,300,2,"",4859.3,601,1
"3342",3,17,1710,2,546,170064,2,300,2,"",1049.2,601,1
"3343",3,17,1710,2,546,170065,1,100,2,"",2810.9,701,1
"3344",3,17,1710,2,546,170066,1,300,2,"",6044.9,901,1
"3345",3,17,1710,2,546,170066,2,200,2,"",3729.3,902,1
"3346",3,17,1710,2,546,170066,3,60,2,"",3901.9,903,1
"3347",3,17,1710,2,546,170067,1,3,2,"",1383.4,1001,1
"3348",3,17,1710,2,546,170067,2,2,2,"",275.5,1002,1
"3349",3,17,1710,2,546,170068,1,300,2,"",11260,1201,1
"3350",3,17,1710,2,546,170069,1,185,2,"",3356.3,1501,1
"3351",3,17,1710,2,546,170070,1,4,5,"",6743.2,1501,1
"3352",3,17,1713,1,226,170074,1,2,5,"",NA,801,1
"3353",3,17,1713,1,226,170075,1,300,2,"",4176.7,1001,1
"3354",3,17,1713,1,226,170076,1,7,5,"",1232.2,1201,1
"3355",3,17,1713,1,226,170077,1,7,5,"",2194.7,1401,1
"3356",3,17,1713,1,226,170078,1,200,2,"",2250,1601,1
"3357",3,17,1713,1,226,170079,1,1,5,"",3332.1,1901,1
"3358",3,17,1716,2,1452,170081,1,450,2,"",3954.3,101,1
"3359",3,17,1716,2,1452,170082,1,3,5,"",1046.1,201,1
"3360",3,17,1716,2,1452,170083,1,350,2,"",1789.9,301,1
"3361",3,17,1716,2,1452,170083,2,300,2,"",6654.6,302,1
"3362",3,17,1716,2,1452,170084,1,160,2,"",13081,401,1
"3363",3,17,1716,2,1452,170085,1,210,2,"",6069.5,501,1
"3364",3,17,1716,2,1452,170086,1,150,2,"",25070.69921875,601,1
"3365",3,17,1716,2,1452,170087,1,350,2,"",2799.4,701,1
"3366",3,17,1716,2,1452,170087,2,250,2,"",5762.1,702,1
"3367",3,17,1716,2,1452,170088,1,200,2,"",5024.3,801,1
"3368",3,17,1716,2,1452,170088,2,250,2,"",4823.6,802,1
"3369",3,17,1716,2,1452,170089,1,106,5,"",5489,1001,1
"3370",3,17,1716,2,1452,170090,1,300,2,"",5238.9,1101,1
"3371",3,17,1716,2,1452,170090,2,600,2,"",8844.8,1102,1
"3372",3,17,1702,2,510,170091,1,400,2,"",2077.4,201,1
"3373",3,17,1702,2,510,170092,1,200,2,"",5769.3,401,1
"3374",3,17,1702,2,510,170093,1,280,2,"",3865,701,1
"3375",3,17,1702,2,510,170093,2,300,2,"",9694.2,702,1
"3376",3,17,1702,2,510,170094,1,180,2,"",15440,901,1
"3377",3,17,1702,2,510,170094,2,120,2,"",2127.3,902,1
"3378",3,17,1702,2,510,170095,1,200,2,"",6641.5,1201,1
"3379",3,17,1702,2,510,170096,1,7,2,"",9554.6,1401,1
"3380",3,17,1702,2,510,170096,2,7,2,"",5902.6,1402,4
"3381",3,17,1702,2,510,170097,1,100,2,"",4101.5,1701,1
"3382",3,17,1702,2,510,170097,2,120,2,"",4341,1702,1
"3383",3,17,1702,2,510,170098,1,100,2,"",5586.5,1901,1
"3384",3,17,1702,2,510,170099,1,300,2,"",6075.6,2201,1
"3385",3,17,1702,2,510,170100,1,180,2,"",3981.7,2401,1
"3386",3,17,1702,2,510,170100,2,250,2,"",6935.5,2402,1
"3387",3,17,1727,2,634,170101,1,100,2,"",8603.8,101,1
"3388",3,17,1727,2,634,170102,1,182,2,"",8414.1,301,1
"3389",3,17,1727,2,634,170103,1,300,2,"",4091,501,1
"3390",3,17,1727,2,634,170103,2,400,2,"",14908,502,1
"3391",3,17,1727,2,634,170104,1,100,2,"",18760,701,1
"3392",3,17,1727,2,634,170105,1,120,2,"",9743.3,901,1
"3393",3,17,1727,2,634,170105,2,140,2,"",9807.4,902,1
