zone,state,lga,sector,ea,hhid,plotid,s11cq1,s11cq2a,s11cq2b,s11cq2c,s11cq3a,s11cq3b,s11cq4a,s11cq4b,s11cq5a,s11cq5b,s11cq6,s11cq7a,s11cq7b,s11cq8a,s11cq8b,s11cq9,s11cq10,s11cq11a,s11cq11b,s11cq11c,s11cq12a,s11cq12b,s11cq13a,s11cq13b,s11cq14a,s11cq14b,s11cq15,s11cq16a,s11cq16b,s11cq17a,s11cq17b,s11cq18,s11cq19,s11cq20,s11cq21,s11cq22a,s11cq22b,s11cq23a,s11cq23b,s11cq24a,s11cq24b,s11cq24c,s11cq25,s11cq26,s11cq27,s11cq28a,s11cq28b,s11cq28c,s11cq28d,s11cq28e,s11cq28f,s11cq28g,s11cq29,s11cq30a,s11cq30b,s11cq30c,s11cq30d,s11cq30e,s11cq30f,s11cq30g,s11cq31a,s11cq31b,s11cq32,s11cq33,s11cq34
1,23,2309,2,998,230062,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230063,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230063,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230064,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230064,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230065,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,1,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2309,2,998,230066,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230066,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230066,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230067,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230067,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230068,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230068,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230069,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,2,1,,N1,0,2400,0,0,0,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230069,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,2,1,,N1,0,2400,0,0,0,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230069,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,1,1,,N1,0,1200,0,0,0,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230069,4,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,1,1,,N1,0,1200,0,0,0,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230070,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230070,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2309,2,998,230070,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA
1,23,2304,2,322,230071,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2304,2,322,230073,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2304,2,322,230073,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,1,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2304,2,322,230073,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,1,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2304,2,322,230073,4,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,1,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2304,2,322,230073,5,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2304,2,322,230073,6,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,1,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2304,2,322,230076,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2304,2,322,230079,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,1,1,4,11,4,11,NA,NA,HOE AND CUTLASS,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2304,2,322,230079,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,1,1,4,11,4,11,NA,NA,HOE AND CUTLASS,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2304,2,322,230079,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,1,1,4,11,4,11,NA,NA,HOE AND CUTLASS,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2311,2,516,230089,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,1,11,NA,NA,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2302,2,1982,230091,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,NA,NA,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2302,2,1982,230091,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,NA,NA,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2302,2,1982,230092,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,5,1,,N1,,8000,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,4,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2302,2,1982,230092,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,4,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2302,2,1982,230092,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,4,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2302,2,1982,230093,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230094,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230094,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230094,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230095,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2302,2,1982,230095,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2302,2,1982,230096,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,4,11,NA,NA,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2302,2,1982,230097,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,1,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230097,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230098,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230098,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230098,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230099,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230099,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,1,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230099,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,1,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,1,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230100,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230100,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2302,2,1982,230100,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,1
1,23,2316,1,140,230101,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,4,1,,N1,,3200,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,2,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,5200,0,2
1,23,2316,1,140,230101,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,8,1,,N1,,6400,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,4,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,10400,0,2
1,23,2316,1,140,230101,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,4,1,,N1,,3200,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,2,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,5200,0,2
1,23,2316,1,140,230102,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,4,1,,N1,,8800,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,1,11,NA,NA,,1,1,1,4,NA,NA,NA,,N2,,18000,0,2
1,23,2316,1,140,230102,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,1,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2316,1,140,230102,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,1,1,,N1,,1200,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,1,11,NA,NA,,1,1,1,4,NA,NA,NA,,N2,,3000,0,2
1,23,2316,1,140,230103,1,1,1,1,,N2,,900,0,0,0,2,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,1,1,4,11,2,11,HOE AND CUTLASS,1,1,1,1,4,NA,NA,,N1,,3500,0,2
1,23,2316,1,140,230103,2,1,2,1,,N2,,1800,0,0,0,2,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,1,1,4,11,2,11,HEO AND CUTLASS,1,1,1,1,4,NA,NA,,N1,,10500,0,2
1,23,2316,1,140,230103,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,1,4,4,11,2,11,HOE AND CUTLASS,1,1,1,1,4,NA,NA,,,,NA,NA,NA
1,23,2316,1,140,230104,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,5,1,,N1,,3200,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,4,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,3500,0,2
1,23,2316,1,140,230104,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,3,1,,N1,,2400,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,4,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,7000,0,2
1,23,2316,1,140,230104,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,3,1,,N1,,2400,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,4,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,5250,0,2
1,23,2316,1,140,230105,1,1,3,1,,N1,,3750,NA,0,NA,2,NA,NA,,,2,1,1,1,,N1,,1400,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,4,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,20000,0,2
1,23,2316,1,140,230105,2,1,2,1,,N1,,3000,NA,0,NA,2,NA,NA,,,2,1,1,1,,N1,,1400,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,4,11,NA,NA,,1,NA,1,1,4,NA,NA,,N2,,20000,0,2
1,23,2316,1,140,230105,3,1,2,1,,N1,,3000,NA,0,NA,2,NA,NA,,,2,1,1,1,,N1,,1400,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,4,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,30000,0,2
1,23,2316,1,140,230106,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,2,1,,N1,,2400,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,1,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,6000,0,2
1,23,2316,1,140,230106,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,4,1,,N1,,8800,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,1,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,12500,0,2
1,23,2316,1,140,230106,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,3,1,,N1,,6600,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,1,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,7500,0,2
1,23,2316,1,140,230108,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,10,1,,N1,,10000,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,2,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,17500,0,2
1,23,2316,1,140,230108,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,6,1,,N1,,6000,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,2,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,7500,0,2
1,23,2316,1,140,230108,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,2,1,,N1,,2000,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,2,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,5250,0,2
1,23,2316,1,140,230108,4,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,2,1,,N1,,2000,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2316,1,140,230109,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,4,1,,N1,,3200,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,2,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,10000,0,2
1,23,2316,1,140,230109,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,10,1,,N1,,8000,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,2,11,4,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,15000,0,2
1,23,2316,1,140,230110,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,4,1,,N1,,4000,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,2,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,15000,0,2
1,23,2316,1,140,230110,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,2,11,NA,NA,,2,NA,NA,NA,NA,NA,NA,,,,NA,NA,2
1,23,2316,1,140,230110,3,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,,2,1,5,1,,N1,,5000,NA,0,NA,2,NA,NA,,,2,2,NA,NA,,,NA,NA,NA,NA,,NA,2,1,3,11,2,11,NA,NA,,1,1,1,1,4,NA,NA,,N2,,15000,0,2
